employmentid,accessemployment,employmentstatus,employmentstartdate,to_timestamp_from_excel,employmentstartdate
13478,Yes,Employed Full Time,42370,2016-01-01 00:00:00,1/1/2016
13479,Yes,Employed Full Time,42389,2016-01-20 00:00:00,1/20/2016
13480,Yes,Employed Full Time,42850,2017-04-25 00:00:00,4/25/2017
13481,,Not employed,42845,2017-04-20 00:00:00,4/20/2017
13482,Yes,Not employed,,,
13483,Yes,Not employed,42498,2016-05-08 00:00:00,5/8/2016
13484,Yes,Not employed,,,
13485,,Not employed,,,
13486,,Not employed,,,
13487,Yes,Employed Full Time,42856,2017-05-01 00:00:00,5/1/2017
13488,,Not employed,,,
13489,,Not employed,,,
13490,,Employed Full Time,42765,2017-01-30 00:00:00,1/30/2017
13491,,Employed Part Time,42309,2015-11-01 00:00:00,11/1/2015
13492,Yes,Employed Full Time,42705,2016-12-01 00:00:00,12/1/2016
13493,Yes,Employed Full Time,42552,2016-07-01 00:00:00,7/1/2016
13494,Yes,Not employed,,,
13495,Yes,Not employed,,,
13496,Yes,Employed Full Time,42878,2017-05-23 00:00:00,5/23/2017
13497,Yes,Not employed,42005,2015-01-01 00:00:00,1/1/2015
13498,,Employed Full Time,42828,2017-04-03 00:00:00,4/3/2017
13499,,Not employed,,,
13500,Yes,Employed Full Time,42845,2017-04-20 00:00:00,4/20/2017
13501,Yes,Not employed,,,
13502,,Employed Full Time,42830,2017-04-05 00:00:00,4/5/2017
13503,,Not employed,42878,2017-05-23 00:00:00,5/23/2017
13504,Yes,Not employed,,,
13505,Yes,Not employed,42771,2017-02-05 00:00:00,2/5/2017
13506,Yes,Not employed,,,
13507,,Employed Full Time,42552,2016-07-01 00:00:00,7/1/2016
13508,Yes,Employed Full Time,42870,2017-05-15 00:00:00,5/15/2017
13509,,Not employed,,,
13510,Yes,Not employed,,,
13511,Yes,Not employed,,,
13512,Yes,Not employed,,,
13513,,Not employed,42614,2016-09-01 00:00:00,9/1/2016
13514,Yes,Not employed,42736,2017-01-01 00:00:00,1/1/2017
13515,Yes,Not employed,,,
13516,Yes,Employed Part Time,42644,2016-10-01 00:00:00,10/1/2016
13517,Yes,Not employed,,,
13518,Yes,Not employed,42870,2017-05-15 00:00:00,5/15/2017
13519,,Employed Full Time,41395,2013-05-01 00:00:00,5/1/2013
13520,Yes,Not employed,,,
13521,Yes,Not employed,,,
13522,,Not employed,,,
13523,,Employed Part Time,42675,2016-11-01 00:00:00,11/1/2016
13524,,Not employed,,,
13525,,Employed Part Time,42248,2015-09-01 00:00:00,9/1/2015
13526,Yes,Not employed,,,
13527,Yes,0,,,
13528,Yes,Not employed,,,
13529,Yes,Employed Part Time,42401,2016-02-01 00:00:00,2/1/2016
13530,Yes,Not employed,,,
13531,Yes,Not employed,,,
13532,Yes,Not employed,,,
13533,Yes,Not employed,,,
13534,Yes,Not employed,,,
13535,Yes,Employed Full Time,39661,2008-08-01 00:00:00,8/1/2008
13536,Yes,Not employed,,,
13537,Yes,Employed Part Time,40951,2012-02-12 00:00:00,2/12/2012
13538,Yes,Not employed,,,
13539,Yes,Employed Part Time,42736,2017-01-01 00:00:00,1/1/2017
13540,Yes,Not employed,42870,2017-05-15 00:00:00,5/15/2017
13541,Yes,Not employed,,,
13542,Yes,Employed Full Time,40179,2010-01-01 00:00:00,1/1/2010
13543,Yes,Not employed,42891,2017-06-05 00:00:00,6/5/2017
13544,Yes,Employed Part Time,42887,2017-06-01 00:00:00,6/1/2017
13545,Yes,Not employed,,,
13546,Yes,Employed Full Time,42926,2017-07-10 00:00:00,7/10/2017
13547,Yes,Not employed,,,
13548,Yes,Not employed,42921,2017-07-05 00:00:00,7/5/2017
13549,Yes,Not employed,42926,2017-07-10 00:00:00,7/10/2017
13550,,Employed Full Time,42461,2016-04-01 00:00:00,4/1/2016
13551,Yes,Not employed,,,
13552,Yes,Not employed,,,
13553,Yes,Not employed,41487,2013-08-01 00:00:00,8/1/2013
13554,Yes,Not employed,,,
13555,Yes,Not employed,,,
13556,Yes,Employed Full Time,42644,2016-10-01 00:00:00,10/1/2016
13557,Yes,Not employed,,,
13558,,0,,,
13559,Yes,Employed Full Time,42905,2017-06-19 00:00:00,6/19/2017
13560,Yes,Not employed,,,
13561,Yes,Not employed,,,
13562,,0,,,
13563,Yes,Not employed,42921,2017-07-05 00:00:00,7/5/2017
13564,Yes,Not employed,,,
13565,Yes,Not employed,42896,2017-06-10 00:00:00,6/10/2017
13566,Yes,Not employed,,,
13567,Yes,Not employed,,,
13568,Yes,Employed Part Time,42767,2017-02-01 00:00:00,2/1/2017
13569,Yes,Not employed,,,
13570,Yes,Not employed,42905,2017-06-19 00:00:00,6/19/2017
13571,Yes,Not employed,,,
13572,Yes,Not employed,,,
13573,Yes,Not employed,,,
13574,Yes,Not employed,42898,2017-06-12 00:00:00,6/12/2017
13575,Yes,Not employed,,,
13576,Yes,Not employed,42898,2017-06-12 00:00:00,6/12/2017
13577,,0,,,
13578,Yes,Not employed,,,
13579,Yes,Not employed,,,
13580,Yes,Not employed,,,
13581,Yes,Employed Full Time,42914,2017-06-28 00:00:00,6/28/2017
13582,Yes,Not employed,,,
13583,Yes,Not employed,,,
13584,Yes,Not employed,,,
13585,Yes,Not employed,42895,2017-06-09 00:00:00,6/9/2017
13586,Yes,Not employed,42895,2017-06-09 00:00:00,6/9/2017
13587,Yes,Not employed,42851,2017-04-26 00:00:00,4/26/2017
13588,Yes,Not employed,42853,2017-04-28 00:00:00,4/28/2017
13589,Yes,Not employed,,,
13590,Yes,Not employed,,,
13591,Yes,Not employed,,,
13592,Yes,Employed Part Time,42614,2016-09-01 00:00:00,9/1/2016
13593,Yes,Not employed,,,
13594,Yes,Not employed,,,
13595,,Employed Full Time,42827,2017-04-02 00:00:00,4/2/2017
13596,,Employed Full Time,42795,2017-03-01 00:00:00,3/1/2017
13597,,Not employed,42835,2017-04-10 00:00:00,4/10/2017
13598,No,Employed Full Time,32356,1988-08-01 00:00:00,8/1/1988
13599,No,Employed Full Time,42765,2017-01-30 00:00:00,1/30/2017
13600,No,Employed Part Time,42659,2016-10-16 00:00:00,10/16/2016
13601,Yes,Not employed,,,
13602,No,Employed Part Time,41669,2014-01-30 00:00:00,1/30/2014
13603,No,Not employed,,,
13604,No,Employed Full Time,42247,2015-08-31 00:00:00,8/31/2015
13605,No,Employed Full Time,42366,2015-12-28 00:00:00,12/28/2015
13606,No,Employed Full Time,42083,2015-03-20 00:00:00,3/20/2015
13607,No,Employed Part Time,42517,2016-05-27 00:00:00,5/27/2016
13608,No,Employed Full Time,42885,2017-05-30 00:00:00,5/30/2017
13609,No,Employed Full Time,42036,2015-02-01 00:00:00,2/1/2015
13610,No,Not employed,,,
13611,No,Employed Full Time,40241,2010-03-04 00:00:00,3/4/2010
13612,Yes,Employed Full Time,42744,2017-01-09 00:00:00,1/9/2017
13613,No,Employed Part Time,42261,2015-09-14 00:00:00,9/14/2015
13614,No,Employed Full Time,42415,2016-02-15 00:00:00,2/15/2016
13615,No,Employed Full Time,42513,2016-05-23 00:00:00,5/23/2016
13616,No,Employed Part Time,42624,2016-09-11 00:00:00,9/11/2016
13617,Yes,Employed Full Time,42786,2017-02-20 00:00:00,2/20/2017
13618,No,Employed Full Time,42019,2015-01-15 00:00:00,1/15/2015
13619,No,Employed Full Time,42009,2015-01-05 00:00:00,1/5/2015
13620,No,Employed Part Time,42522,2016-06-01 00:00:00,6/1/2016
13621,No,Not employed,,,
13622,No,Employed Full Time,42828,2017-04-03 00:00:00,4/3/2017
13623,No,Employed Part Time,40425,2010-09-04 00:00:00,9/4/2010
13624,No,Employed Full Time,42461,2016-04-01 00:00:00,4/1/2016
13625,No,Not employed,,,
13626,No,Not employed,,,
13627,No,Employed Full Time,42136,2015-05-12 00:00:00,5/12/2015
13628,No,Not employed,,,
13629,No,Employed Part Time,42705,2016-12-01 00:00:00,12/1/2016
13630,No,Not employed,,,
13631,No,Employed Full Time,42809,2017-03-15 00:00:00,3/15/2017
13632,Yes,Employed Full Time,42447,2016-03-18 00:00:00,3/18/2016
13633,No,Not employed,,,
13634,No,Employed Part Time,42240,2015-08-24 00:00:00,8/24/2015
13635,No,Not employed,,,
13636,No,Employed Part Time,41703,2014-03-05 00:00:00,3/5/2014
13637,Yes,Not employed,,,
13638,No,Employed Full Time,42814,2017-03-20 00:00:00,3/20/2017
13639,No,Employed Full Time,42837,2017-04-12 00:00:00,4/12/2017
13640,Yes,Not employed,,,
13641,No,Employed Full Time,42422,2016-02-22 00:00:00,2/22/2016
13642,Yes,Employed Part Time,42775,2017-02-09 00:00:00,2/9/2017
13643,No,Employed Full Time,42521,2016-05-31 00:00:00,5/31/2016
13644,No,Employed Part Time,42747,2017-01-12 00:00:00,1/12/2017
13645,No,Employed Full Time,42828,2017-04-03 00:00:00,4/3/2017
13646,No,Employed Full Time,41827,2014-07-07 00:00:00,7/7/2014
13647,No,Not employed,,,
13648,Yes,Employed Full Time,42874,2017-05-19 00:00:00,5/19/2017
13649,No,Employed Part Time,42513,2016-05-23 00:00:00,5/23/2016
13650,No,Not employed,,,
13651,No,Not employed,,,
13652,No,Employed Full Time,42667,2016-10-24 00:00:00,10/24/2016
13653,No,Employed Full Time,37114,2001-08-11 00:00:00,8/11/2001
13654,No,Employed Full Time,39326,2007-09-01 00:00:00,9/1/2007
13655,No,Employed Full Time,39846,2009-02-02 00:00:00,2/2/2009
13656,No,Employed Full Time,40422,2010-09-01 00:00:00,9/1/2010
13657,No,Employed Full Time,42644,2016-10-01 00:00:00,10/1/2016
13658,No,Employed Part Time,42219,2015-08-03 00:00:00,8/3/2015
13659,No,Employed Full Time,42675,2016-11-01 00:00:00,11/1/2016
13660,No,Employed Full Time,42228,2015-08-12 00:00:00,8/12/2015
13661,No,Employed Full Time,42744,2017-01-09 00:00:00,1/9/2017
13662,No,Employed Part Time,42705,2016-12-01 00:00:00,12/1/2016
13663,No,Not employed,,,
13664,No,Employed Part Time,42491,2016-05-01 00:00:00,5/1/2016
13665,No,Not employed,,,
13666,No,Not employed,,,
13667,No,Employed Full Time,41193,2012-10-11 00:00:00,10/11/2012
13668,No,Employed Full Time,42513,2016-05-23 00:00:00,5/23/2016
13669,No,Employed Part Time,42217,2015-08-01 00:00:00,8/1/2015
13670,Yes,Employed Full Time,42710,2016-12-06 00:00:00,12/6/2016
13671,No,Employed Full Time,42491,2016-05-01 00:00:00,5/1/2016
13672,Yes,Employed Full Time,42576,2016-07-25 00:00:00,7/25/2016
13673,No,Employed Full Time,42668,2016-10-25 00:00:00,10/25/2016
13674,Yes,Not employed,,,
13675,No,Employed Full Time,42658,2016-10-15 00:00:00,10/15/2016
13676,No,Employed Part Time,42767,2017-02-01 00:00:00,2/1/2017
13677,No,Employed Full Time,40979,2012-03-11 00:00:00,3/11/2012
13678,No,Employed Full Time,42217,2015-08-01 00:00:00,8/1/2015
13679,No,Not employed,,,
13680,No,Employed Full Time,37998,2004-01-12 00:00:00,1/12/2004
13681,No,Employed Full Time,42751,2017-01-16 00:00:00,1/16/2017
13682,No,Employed Part Time,42794,2017-02-28 00:00:00,2/28/2017
13683,No,Employed Part Time,42282,2015-10-05 00:00:00,10/5/2015
13684,Yes,Employed Part Time,42500,2016-05-10 00:00:00,5/10/2016
13685,No,Employed Full Time,42736,2017-01-01 00:00:00,1/1/2017
13686,No,Employed Full Time,42625,2016-09-12 00:00:00,9/12/2016
13687,No,Employed Full Time,42556,2016-07-05 00:00:00,7/5/2016
13688,Yes,Employed Full Time,42099,2015-04-05 00:00:00,4/5/2015
13689,No,Not employed,,,
13690,No,Employed Part Time,42309,2015-11-01 00:00:00,11/1/2015
13691,No,Not employed,,,
13692,No,Employed Full Time,42871,2017-05-16 00:00:00,5/16/2017
13693,No,Employed Full Time,41669,2014-01-30 00:00:00,1/30/2014
13694,No,Not employed,,,
13695,No,Employed Part Time,42539,2016-06-18 00:00:00,6/18/2016
13696,No,Employed Full Time,42608,2016-08-26 00:00:00,8/26/2016
13697,Yes,Employed Full Time,42782,2017-02-16 00:00:00,2/16/2017
13698,Yes,Employed Full Time,42688,2016-11-14 00:00:00,11/14/2016
13699,No,Employed Full Time,42238,2015-08-22 00:00:00,8/22/2015
13700,No,Not employed,,,
13701,No,Employed Full Time,42220,2015-08-04 00:00:00,8/4/2015
13702,No,Employed Full Time,42522,2016-06-01 00:00:00,6/1/2016
13703,No,Employed Full Time,41426,2013-06-01 00:00:00,6/1/2013
13704,No,Employed Part Time,42505,2016-05-15 00:00:00,5/15/2016
13705,No,Employed Full Time,42611,2016-08-29 00:00:00,8/29/2016
13706,No,Employed Part Time,42186,2015-07-01 00:00:00,7/1/2015
13707,No,Employed Full Time,42231,2015-08-15 00:00:00,8/15/2015
13708,No,Employed Part Time,41871,2014-08-20 00:00:00,8/20/2014
13709,No,Employed Full Time,41153,2012-09-01 00:00:00,9/1/2012
13710,No,Employed Full Time,42646,2016-10-03 00:00:00,10/3/2016
13711,No,Employed Part Time,42646,2016-10-03 00:00:00,10/3/2016
13712,No,Employed Part Time,42614,2016-09-01 00:00:00,9/1/2016
13713,No,Employed Full Time,42660,2016-10-17 00:00:00,10/17/2016
13714,No,Employed Part Time,42842,2017-04-17 00:00:00,4/17/2017
13715,No,Employed Full Time,42217,2015-08-01 00:00:00,8/1/2015
13716,No,Not employed,,,
13717,Yes,Employed Full Time,42856,2017-05-01 00:00:00,5/1/2017
13718,No,Employed Full Time,42604,2016-08-22 00:00:00,8/22/2016
13719,No,Employed Full Time,42501,2016-05-11 00:00:00,5/11/2016
13720,Yes,Employed Full Time,42794,2017-02-28 00:00:00,2/28/2017
13721,No,Employed Full Time,42383,2016-01-14 00:00:00,1/14/2016
13722,Yes,Employed Full Time,42688,2016-11-14 00:00:00,11/14/2016
13723,No,Not employed,,,
13724,Yes,Employed Full Time,,,
13725,Yes,,,,
13726,,Employed Full Time,42461,2016-04-01 00:00:00,4/1/2016
13727,,Employed Full Time,42450,2016-03-21 00:00:00,3/21/2016
13728,,Employed Part Time,,,
13729,,Employed Part Time,,,
13730,Yes,Employed Part Time,41796,2014-06-06 00:00:00,6/6/2014
13731,Yes,,,,
13732,Yes,Employed Full Time,,,
13733,Yes,,,,
13734,,Employed Full Time,,,
13735,Yes,Not employed,,,
13736,,Employed Part Time,,,
13737,Yes,Employed Full Time,42342,2015-12-04 00:00:00,12/4/2015
13738,Yes,Employed Full Time,41864,2014-08-13 00:00:00,8/13/2014
13739,,Employed Full Time,42269,2015-09-22 00:00:00,9/22/2015
13740,,Employed Full Time,42436,2016-03-07 00:00:00,3/7/2016
13741,Yes,Not employed,,,
13742,,,,,
13743,,Employed Full Time,42288,2015-10-11 00:00:00,10/11/2015
13744,,Employed Full Time,,,
13745,,Employed Full Time,42380,2016-01-11 00:00:00,1/11/2016
13746,,Employed Full Time,42394,2016-01-25 00:00:00,1/25/2016
13747,,Employed Part Time,,,
13748,,Employed Full Time,42333,2015-11-25 00:00:00,11/25/2015
13749,Yes,Not employed,,,
13750,,Not employed,,,
13751,,Employed Part Time,42457,2016-03-28 00:00:00,3/28/2016
13752,Yes,Employed Full Time,42495,2016-05-05 00:00:00,5/5/2016
13753,,Not employed,,,
13754,,Employed Full Time,42408,2016-02-08 00:00:00,2/8/2016
13755,,Employed Full Time,42430,2016-03-01 00:00:00,3/1/2016
13756,,Employed Full Time,42541,2016-06-20 00:00:00,6/20/2016
13757,,Employed Full Time,42310,2015-11-02 00:00:00,11/2/2015
13758,,Employed Full Time,42408,2016-02-08 00:00:00,2/8/2016
13759,,Employed Full Time,,,
13760,,Not employed,,,
13761,,Employed Full Time,42716,2016-12-12 00:00:00,12/12/2016
13762,,Not employed,,,
13763,Yes,Employed Full Time,42644,2016-10-01 00:00:00,10/1/2016
13764,,Employed Full Time,42590,2016-08-08 00:00:00,8/8/2016
13765,Yes,Employed Full Time,42681,2016-11-07 00:00:00,11/7/2016
13766,,Not employed,,,
13767,Yes,Employed Part Time,42515,2016-05-25 00:00:00,5/25/2016
13768,Yes,Employed Full Time,,,
13769,,Employed Full Time,42408,2016-02-08 00:00:00,2/8/2016
13770,Yes,Employed Part Time,42835,2017-04-10 00:00:00,4/10/2017
13771,Yes,Not employed,,,
13772,,Not employed,,,
13773,,Not employed,,,
13774,Yes,Employed Full Time,,,
13775,Yes,Employed Full Time,42711,2016-12-07 00:00:00,12/7/2016
13776,Yes,Employed Full Time,,,
13777,Yes,Not employed,,,
13778,Yes,Not employed,,,
13779,Yes,Employed Full Time,42373,2016-01-04 00:00:00,1/4/2016
13780,Yes,,,,
13781,Yes,Employed Full Time,42629,2016-09-16 00:00:00,9/16/2016
13782,Yes,Employed Full Time,42558,2016-07-07 00:00:00,7/7/2016
13783,Yes,Employed Full Time,42571,2016-07-20 00:00:00,7/20/2016
13784,Yes,Employed Full Time,42503,2016-05-13 00:00:00,5/13/2016
13785,Yes,Employed Full Time,,,
13786,Yes,Not employed,,,
13787,Yes,Not employed,,,
13788,,Employed Full Time,42597,2016-08-15 00:00:00,8/15/2016
13789,Yes,Employed Full Time,42488,2016-04-28 00:00:00,4/28/2016
13790,Yes,Not employed,,,
13791,Yes,Employed Full Time,42706,2016-12-02 00:00:00,12/2/2016
13792,Yes,Not employed,,,
13793,Yes,Employed Full Time,42522,2016-06-01 00:00:00,6/1/2016
13794,Yes,Employed Full Time,42597,2016-08-15 00:00:00,8/15/2016
13795,Yes,Employed Part Time,,,
13796,Yes,Not employed,,,
13797,,Employed Part Time,,,
13798,,Not employed,,,
13799,Yes,Employed Part Time,,,
13800,Yes,Not employed,,,
13801,Yes,Not employed,,,
13802,Yes,Employed Full Time,42548,2016-06-27 00:00:00,6/27/2016
13803,Yes,Employed Part Time,42811,2017-03-17 00:00:00,3/17/2017
13804,Yes,Employed Full Time,,,
13805,Yes,Employed Full Time,,,
13806,Yes,Not employed,,,
13807,Yes,Employed Full Time,,,
13808,Yes,Not employed,,,
13809,Yes,Employed Full Time,42562,2016-07-11 00:00:00,7/11/2016
13810,Yes,Not employed,,,
13811,Yes,Employed Full Time,42576,2016-07-25 00:00:00,7/25/2016
13812,Yes,Employed Full Time,,,
13813,Yes,Not employed,,,
13814,Yes,Employed Full Time,42824,2017-03-30 00:00:00,3/30/2017
13815,Yes,,,,
13816,Yes,Employed Part Time,42821,2017-03-27 00:00:00,3/27/2017
13817,Yes,Employed Full Time,42732,2016-12-28 00:00:00,12/28/2016
13818,Yes,Employed Part Time,,,
13819,,,,,
13820,,Not employed,,,
13821,Yes,,,,
13822,Yes,Employed Full Time,42594,2016-08-12 00:00:00,8/12/2016
13823,Yes,Employed Part Time,,,
13824,Yes,Employed Full Time,,,
13825,Yes,Employed Full Time,42658,2016-10-15 00:00:00,10/15/2016
13826,Yes,Employed Full Time,42660,2016-10-17 00:00:00,10/17/2016
13827,Yes,Employed Full Time,42787,2017-02-21 00:00:00,2/21/2017
13828,Yes,Employed Full Time,42921,2017-07-05 00:00:00,7/5/2017
13829,Yes,Employed Full Time,,,
13830,Yes,Employed Full Time,42667,2016-10-24 00:00:00,10/24/2016
13831,Yes,Employed Full Time,42626,2016-09-13 00:00:00,9/13/2016
13832,,Not employed,,,
13833,Yes,Not employed,,,
13834,Yes,Employed Full Time,42912,2017-06-26 00:00:00,6/26/2017
13835,Yes,Not employed,,,
13836,Yes,Not employed,,,
13837,Yes,Employed Full Time,42737,2017-01-02 00:00:00,1/2/2017
13838,Yes,Employed Full Time,42786,2017-02-20 00:00:00,2/20/2017
13839,,Employed Part Time,,,
13840,,Not employed,,,
13841,,Employed Part Time,,,
13842,Yes,Employed Part Time,42716,2016-12-12 00:00:00,12/12/2016
13843,Yes,Employed Full Time,42653,2016-10-10 00:00:00,10/10/2016
13844,Yes,Employed Full Time,42632,2016-09-19 00:00:00,9/19/2016
13845,,Employed Full Time,,,
13846,Yes,Employed Full Time,42845,2017-04-20 00:00:00,4/20/2017
13847,Yes,Employed Full Time,,,
13848,Yes,Employed Full Time,42695,2016-11-21 00:00:00,11/21/2016
13849,,Employed Full Time,42717,2016-12-13 00:00:00,12/13/2016
13850,Yes,Employed Full Time,42864,2017-05-09 00:00:00,5/9/2017
13851,Yes,Not employed,,,
13852,Yes,,,,
13853,Yes,Employed Full Time,,,
13854,Yes,Not employed,,,
13855,Yes,Employed Part Time,,,
13856,,Employed Full Time,42740,2017-01-05 00:00:00,1/5/2017
13857,Yes,Employed Part Time,42744,2017-01-09 00:00:00,1/9/2017
13858,Yes,Employed Full Time,42832,2017-04-07 00:00:00,4/7/2017
13859,Yes,Employed Part Time,42644,2016-10-01 00:00:00,10/1/2016
13860,Yes,Employed Full Time,42850,2017-04-25 00:00:00,4/25/2017
13861,Yes,Not employed,,,
13862,Yes,Employed Full Time,,,
13863,,Not employed,,,
13864,Yes,Employed Full Time,42877,2017-05-22 00:00:00,5/22/2017
13865,Yes,Employed Full Time,42720,2016-12-16 00:00:00,12/16/2016
13866,Yes,Employed Full Time,42828,2017-04-03 00:00:00,4/3/2017
13867,Yes,Not employed,,,
13868,Yes,Employed Full Time,,,
13869,Yes,Employed Full Time,42888,2017-06-02 00:00:00,6/2/2017
13870,Yes,Not employed,,,
13871,Yes,Not employed,,,
13872,Yes,,,,
13873,Yes,Employed Full Time,42892,2017-06-06 00:00:00,6/6/2017
13874,Yes,Not employed,,,
13875,Yes,,,,
13876,Yes,,,,
13877,,Employed Part Time,42744,2017-01-09 00:00:00,1/9/2017
13878,Yes,Employed Full Time,42790,2017-02-24 00:00:00,2/24/2017
13879,Yes,Employed Full Time,42829,2017-04-04 00:00:00,4/4/2017
13880,Yes,Not employed,,,
13881,Yes,Employed Full Time,42898,2017-06-12 00:00:00,6/12/2017
13882,Yes,Employed Full Time,,,
13883,Yes,Employed Full Time,,,
13884,Yes,,,,
13885,Yes,Employed Full Time,42836,2017-04-11 00:00:00,4/11/2017
13886,Yes,Not employed,,,
13887,Yes,,,,
13888,Yes,Employed Part Time,,,
13889,Yes,Employed Full Time,,,
13890,Yes,,,,
13891,Yes,Employed Full Time,42814,2017-03-20 00:00:00,3/20/2017
13892,,Employed Part Time,42773,2017-02-07 00:00:00,2/7/2017
13893,Yes,Not employed,,,
13894,Yes,Employed Part Time,,,
13895,Yes,Employed Full Time,,,
13896,Yes,Employed Full Time,42904,2017-06-18 00:00:00,6/18/2017
13897,Yes,Not employed,,,
13898,Yes,Employed Full Time,,,
13899,Yes,,,,
13900,Yes,Employed Full Time,43067,2017-11-28 00:00:00,11/28/2017
13901,Yes,Employed Full Time,42758,2017-01-23 00:00:00,1/23/2017
