agency,clientid,quarter,baseline_baseline,dob,dob_cat,gender,race,maritalstatus,highested,housingtype,hhadults,hhchildren,criminalbackground,zipcode,date,accessemployment_baseline,employmentstatus_baseline,employmentstartdate_baseline,employmentretention_baseline,jobtrainingenrolled_baseline,jobtrainingcompleted_baseline,savings_baseline,creditscore_baseline,debt_baseline,wages1_baseline,hours1_baseline,wages2_baseline,hours2_baseline,incomeclient_baseline,incomehh_baseline,publicbenefits_baseline,expenseshh_baseline,accessincome_baseline,accessfinancialcoach_baseline,bundledservices_baseline,fincap_budget_baseline,fincap_goals_baseline,fincap_emergencyfund_baseline,fincap_autodeposit_baseline,fincap_incomeexpenses_baseline,fincap_latefee_baseline,accessincome_alltime,accessemployment_alltime,accessfinancialcoach_alltime,bundledservices_alltime,clientid_checkin,quarter_checkin,accessemployment_checkin,employmentstatus_checkin,employmentstartdate_checkin,employmentretention_checkin,jobtrainingenrolled_checkin,jobtrainingcompleted_checkin,savings_checkin,creditscore_checkin,debt_checkin,wages1_checkin,hours1_checkin,wages2_checkin,hours_checkin,incomeclient_checkin,incomehh_checkin,publicbenefits_checkin,expenseshh_checkin,accessincome_checkin,accessfinancialcoach_checkin,bundledservices_checkin,fincap_budget_checkin,fincap_goals_checkin,fincap_emergencyfund_checkin,fincap_autodeposit_checkin,fincap_incomeexpenses_checkin,fincap_latefee_checkin
WCTC,1938073,2017 Q1,t,1966-02-25 00:00:00,1961-1970,Female,White,Single,"HS, GED, or equivalent",,,,Unknown,76112,2017-01-01 00:00:00,,,,,,,,,,,,,,,,,,Yes,Yes,2,No,Very confident,No,Yes,No,No,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1938104,2016 Q3,t,1981-02-12 00:00:00,1981-1990,Female,Hispanic,Married or Domestic Partnership,Bachelor's Degree,Owns,2,4,No,76115,2016-07-01 00:00:00,,,,,,,0,627,11250,13.0,0.0,,,0.0,0.0,,3400.0,No,Yes,1,No,Very confident,No,No,No,Yes,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1938115,2016 Q3,t,1972-07-25 00:00:00,1971-1980,Female,Black or African American,Divorced,"HS, GED, or equivalent",Receives free or subsidized housing,3,3,No,76104,2016-07-01 00:00:00,,,,,,,0,573,,0.0,0.0,,,0.0,0.0,,1801.0,No,Yes,1,No,Very confident,No,No,Yes,No,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1938146,2017 Q2,t,1985-10-21 00:00:00,1981-1990,Female,Hispanic,Married or Domestic Partnership,"HS, GED, or equivalent",,,,No,76120,2017-04-01 00:00:00,,,,,,,,,,,,,,,,,,No,Yes,1,Yes,Somewhat confident,No,No,No,Yes,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1938291,2016 Q4,t,1997-04-10 00:00:00,1991-2000,Female,,Single,"HS, GED, or equivalent",Lives with Relatives/Friends,2,0,No,76086,2016-10-01 00:00:00,,Employed Full Time,,,,,0,,3100,8.5,40.0,,,1000.0,1117.0,,1350.0,No,Yes,1,No,Not at all confident,No,No,No,No,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1938322,2016 Q4,t,1979-11-28 00:00:00,1971-1980,Female,Black or African American,Single,Bachelor's Degree,Rents,2,0,No,76011,2016-10-01 00:00:00,,,,,,,0,,1330,0.0,0.0,,,3000.0,3000.0,,4466.0,No,Yes,1,Yes,Very confident,No,No,Yes,No,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1938333,2017 Q2,t,1985-02-20 00:00:00,1981-1990,Male,Hispanic,Married or Domestic Partnership,"HS, GED, or equivalent",Owns,2,1,No,76179,2017-04-01 00:00:00,,Employed Part Time,,,,,0,535,143000,0.0,0.0,,,800.0,800.0,,2314.0,No,Yes,1,No,Somewhat confident,No,No,Yes,Yes,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1938358,2017 Q3,t,1963-06-22 00:00:00,1961-1970,Female,Asian,Married or Domestic Partnership,Bachelor's Degree,Owns,1,2,No,76022,2017-07-01 00:00:00,Yes,Not employed,,,,,75000,,5000,0.0,,,,0.0,0.0,,,No,,1,No,Very confident,No,Yes,Yes,Yes,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1938405,2017 Q1,t,1995-08-31 00:00:00,1991-2000,Female,Hispanic,Married or Domestic Partnership,"HS, GED, or equivalent",,,,No,76119,2017-01-01 00:00:00,,,,,,,,,,,,,,,,,,No,Yes,1,,,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1938406,2017 Q1,t,1996-06-06 00:00:00,1991-2000,Female,Hispanic,Single,"HS, GED, or equivalent",,,,No,76140,2017-01-01 00:00:00,,,,,,,,,,,,,,,,,,No,Yes,1,No,Somewhat confident,No,No,No,No,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1938407,2017 Q1,t,1945-04-26 00:00:00,1941-1950,Female,Black or African American,Single,Graduate Degree or above,,,,No,76107,2017-01-01 00:00:00,,,,,,,,,,,,,,,,,,No,Yes,1,,,,,,,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1938454,2017 Q1,t,1978-07-23 00:00:00,1971-1980,Male,Black or African American,Single,Less than HS,Lives with Relatives/Friends,2,0,Yes,76107,2017-01-01 00:00:00,Yes,Employed Full Time,,,,,56,,,12.0,55.0,,,2000.0,2173.0,,1955.0,No,,1,No,Very confident,No,No,No,Yes,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1938457,2017 Q1,t,1986-05-15 00:00:00,1981-1990,Male,Asian,Married or Domestic Partnership,"HS, GED, or equivalent",,,,No,76115,2017-01-01 00:00:00,Yes,Employed Full Time,,,Yes,Yes,200,697,2750,13.0,36.0,,,1600.0,1600.0,,2625.0,No,Yes,2,No,Not at all confident,No,No,No,No,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1938467,2017 Q1,t,1957-02-07 00:00:00,1951-1960,Female,Black or African American,Divorced,Graduate Degree or above,Lives with Relatives/Friends,2,0,No,76182,2017-01-01 00:00:00,Yes,,,,Yes,,,662,371500,0.0,0.0,,,,3832.0,,3335.0,No,,1,Yes,Somewhat confident,No,No,No,No,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1938468,2017 Q1,t,1971-02-24 00:00:00,1971-1980,Female,White,Divorced,"HS, GED, or equivalent",Lives with Relatives/Friends,2,0,Yes,76040,2017-01-01 00:00:00,Yes,,,,Yes,No,,529,50800,0.0,0.0,,,1920.0,1920.0,,4765.0,No,Yes,2,No,Not at all confident,No,No,No,No,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1938571,2017 Q1,t,1989-10-14 00:00:00,1981-1990,Male,Black or African American,Single,"HS, GED, or equivalent",Lives with Relatives/Friends,2,0,Yes,76112,2017-01-01 00:00:00,Yes,,,,,,,,,0.0,0.0,,,1254.0,1254.0,,,No,Yes,2,No,Not at all confident,No,No,No,No,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1938619,2017 Q1,t,1964-12-03 00:00:00,1961-1970,Female,White,Single,"HS, GED, or equivalent",Receives free or subsidized housing,2,0,Yes,76063,2017-01-01 00:00:00,Yes,,,,Yes,No,,,0,0.0,0.0,,,0.0,0.0,780.0,,No,,1,Yes,Somewhat confident,No,No,No,Yes,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1938686,2017 Q1,t,1976-10-06 00:00:00,1971-1980,Male,Black or African American,Separated,Graduate Degree or above,Owns,1,2,No,76244,2017-01-01 00:00:00,Yes,,,,Yes,Yes,0,590,272760,0.0,0.0,,,0.0,3990.0,,4341.0,No,,1,No,Very confident,No,No,No,Yes,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1938760,2017 Q1,t,1973-07-09 00:00:00,1971-1980,Male,Asian,Married or Domestic Partnership,,Owns,2,2,No,76063,2017-01-01 00:00:00,Yes,,,,Yes,Yes,100,633,235000,0.0,0.0,,,1666.0,1666.0,,4803.0,No,,1,No,Not at all confident,No,No,No,No,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1938761,2017 Q1,t,1977-07-12 00:00:00,1971-1980,Male,Black or African American,Divorced,"HS, GED, or equivalent",Rents,1,1,No,76180,2017-01-01 00:00:00,Yes,Employed Full Time,,,Yes,No,40,559,824,18.0,40.0,,,2200.0,2200.0,,1929.0,No,,1,No,Very confident,No,No,No,Yes,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1938773,2016 Q3,t,1959-02-16 00:00:00,1951-1960,Male,Asian,Married or Domestic Partnership,"HS, GED, or equivalent",Owns,3,2,No,76131,2016-07-01 00:00:00,,,,,,,,,,0.0,0.0,,,,,,,No,Yes,1,Yes,Somewhat confident,Yes,No,Yes,No,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1938871,2017 Q1,t,1982-11-25 00:00:00,1981-1990,Male,Hispanic,Single,"HS, GED, or equivalent",Lives with Relatives/Friends,3,2,Yes,76110,2017-01-01 00:00:00,Yes,Employed Full Time,,,Yes,No,,524,,12.0,40.0,,,1500.0,1500.0,,4130.0,No,,1,No,Very confident,No,No,Yes,No,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1938936,2017 Q2,t,1997-03-06 00:00:00,1991-2000,Male,White,Single,"HS, GED, or equivalent",Lives with Relatives/Friends,4,0,Yes,76063,2017-04-01 00:00:00,,Employed Part Time,,,,,0.74,455,5052,15.0,0.0,,,0.0,0.0,,336.0,No,Yes,1,No,Somewhat confident,No,No,Yes,No,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1938990,2017 Q1,t,1964-09-09 00:00:00,1961-1970,Female,Hispanic,Divorced,Graduate Degree or above,Owns,1,2,No,76248,2017-01-01 00:00:00,Yes,,,,,No,,658,226000,0.0,0.0,,,0.0,1200.0,,4571.0,No,,1,No,Somewhat confident,No,No,No,Yes,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1938998,2017 Q1,t,1970-07-26 00:00:00,1961-1970,Male,White,Divorced,"HS, GED, or equivalent",Lives with Relatives/Friends,3,0,No,76132,2017-01-01 00:00:00,Yes,,,,,,,570,1000,0.0,0.0,,,,1420.0,,630.0,No,,1,Yes,Not at all confident,No,No,No,No,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1939004,2017 Q1,t,1979-09-02 00:00:00,1971-1980,Male,Black or African American,Single,Graduate Degree or above,Rents,1,0,No,76137,2017-01-01 00:00:00,Yes,Employed Full Time,,,Yes,Yes,,,100,12.0,36.0,,,0.0,0.0,,3310.0,No,,1,No,Very confident,No,No,No,No,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1939009,2018 Q1,t,1963-11-15 00:00:00,1961-1970,Female,,Divorced,"HS, GED, or equivalent",,,,No,76120,2018-01-01 00:00:00,Yes,,,,,,,,,0.0,,,,,,,,No,,1,No,Somewhat confident,No,No,,No,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1939098,2018 Q1,t,1954-04-14 00:00:00,1951-1960,Female,Black or African American,Single,Graduate Degree or above,Owns,1,0,No,76017,2018-01-01 00:00:00,Yes,,,,,,15000,,20000,0.0,,,,0.0,1800.0,0.0,0.0,No,,1,Yes,Very confident,Yes,No,,No,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1939152,2018 Q1,t,1976-11-29 00:00:00,1971-1980,Female,White,Married or Domestic Partnership,Bachelor's Degree,Rents,2,2,No,76110,2018-01-01 00:00:00,Yes,Employed Part Time,8/1/2016,,,,6800,,0,9.4,4.0,,,150.0,2100.0,0.0,1275.0,No,,1,No,Somewhat confident,No,No,,No,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1939157,2017 Q1,t,1991-01-14 00:00:00,1991-2000,Female,Black or African American,Married or Domestic Partnership,"HS, GED, or equivalent",Rents,2,4,No,76112,2017-01-01 00:00:00,Yes,Employed Part Time,,,Yes,No,,526,0,10.0,16.0,,,2000.0,2000.0,,1920.0,No,,1,Yes,Somewhat confident,No,No,Yes,Yes,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1939162,2017 Q1,t,1974-02-20 00:00:00,1971-1980,Male,Asian,Separated,"HS, GED, or equivalent",Lives with Relatives/Friends,,,No,76137,2017-01-01 00:00:00,Yes,,,,,,,790,,0.0,0.0,,,0.0,6000.0,,5170.0,No,,1,Yes,Somewhat confident,Yes,No,No,No,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1939163,2017 Q1,t,1979-11-09 00:00:00,1971-1980,Male,White,Separated,"HS, GED, or equivalent",,3,1,Yes,76112,2017-01-01 00:00:00,Yes,Employed Part Time,,,,,,,13000,10.0,30.0,,,,5500.0,,2734.6,No,,1,No,Somewhat confident,No,No,No,Yes,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1939254,2016 Q4,t,1957-08-15 00:00:00,1951-1960,Male,White,Single,"HS, GED, or equivalent",Owns,,,Yes,76108,2016-10-01 00:00:00,,,,,,,200,836,5000,0.0,0.0,,,1700.0,1700.0,,2000.0,No,Yes,1,Yes,Very confident,No,No,No,Yes,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1939266,2016 Q4,t,1971-04-05 00:00:00,1971-1980,Female,,Divorced,"HS, GED, or equivalent",,,,No,76111,2016-10-01 00:00:00,Yes,Employed Full Time,3/1/1998,,,,,,,40.0,,,,,,,,No,13.5,1,,,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1939363,2017 Q1,t,1968-11-15 00:00:00,1961-1970,Male,,Single,"HS, GED, or equivalent",,,,No,76019,2017-01-01 00:00:00,Yes,Employed Full Time,,,,No,1000,,,3.75,40.0,,,,,,,No,,1,Yes,Very confident,Yes,No,Yes,No,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1939439,2018 Q1,t,1978-02-25 00:00:00,1971-1980,Female,Black or African American,Single,Bachelor's Degree,Homeless,1,1,No,76102,2018-01-01 00:00:00,Yes,,,,,,0,,5000,0.0,,,,0.0,0.0,0.0,0.0,Yes,,2,No,Not at all confident,No,No,Yes,Yes,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1939477,2017 Q1,t,1980-09-25 00:00:00,1971-1980,Male,Hispanic,Married or Domestic Partnership,Graduate Degree or above,Owns,2,1,No,76039,2017-01-01 00:00:00,Yes,,,,Yes,Yes,1000,735,120000,0.0,0.0,,,,,,3195.0,No,,1,Yes,Somewhat confident,No,No,No,No,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1939479,2017 Q1,t,1996-07-03 00:00:00,1991-2000,Male,Black or African American,Single,"HS, GED, or equivalent",Homeless,,,No,76102,2017-01-01 00:00:00,Yes,,,,Yes,No,,,0,0.0,0.0,,,0.0,0.0,,,No,,1,No,Very confident,No,No,No,No,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1939489,2018 Q1,t,1982-08-23 00:00:00,1981-1990,Female,Black or African American,Single,"HS, GED, or equivalent",Rents,1,3,Yes,76105,2018-01-01 00:00:00,Yes,,,,,,0,,7000,0.0,,,,0.0,0.0,0.0,375.0,No,,1,No,Somewhat confident,No,No,,No,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1939534,2018 Q3,t,1963-09-10 00:00:00,1961-1970,Female,Black or African American,Divorced,"HS, GED, or equivalent",Rents,2,1,No,76116,2018-07-01 00:00:00,Yes,Employed Part Time,7/12/2018,,,,,,,13.0,35.0,,,,,,,Yes,Yes,3,No,Not at all confident,No,No,No,Yes,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1939601,2017 Q1,t,1975-05-09 00:00:00,1971-1980,Male,White,Married or Domestic Partnership,,Rents,2,3,No,76039,2017-01-01 00:00:00,Yes,,,,Yes,Yes,2000,,,0.0,0.0,,,0.0,0.0,,,No,Yes,2,Yes,Somewhat confident,No,No,No,No,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1939608,2017 Q1,t,1986-11-06 00:00:00,1981-1990,Female,Black or African American,Single,Graduate Degree or above,Lives with Relatives/Friends,3,1,No,76179,2017-01-01 00:00:00,Yes,Employed Part Time,,,Yes,Yes,,,,17.5,24.0,,,1000.0,1000.0,,,Yes,Yes,3,No,Very confident,No,Yes,No,No,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1939684,2017 Q1,t,1989-07-21 00:00:00,1981-1990,Female,Black or African American,Single,"HS, GED, or equivalent",Lives with Relatives/Friends,6,4,No,76028,2017-01-01 00:00:00,Yes,Employed Part Time,,,Yes,Yes,,,,0.0,0.0,,,,,,,No,Yes,2,No,Not at all confident,No,No,No,No,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1939828,2017 Q1,t,1988-06-11 00:00:00,1981-1990,Female,Hispanic,Single,"HS, GED, or equivalent",Owns,2,0,No,75051,2017-01-01 00:00:00,Yes,Employed Full Time,,,Yes,No,,595,9500,13.5,30.0,,,,,,,No,,1,No,Somewhat confident,Yes,No,Yes,No,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1939845,2017 Q1,t,1986-07-14 00:00:00,1981-1990,Female,Black or African American,Single,"HS, GED, or equivalent",Rents,1,1,No,76012,2017-01-01 00:00:00,Yes,Employed Part Time,,,Yes,No,,533,,10.0,20.0,,,1000.0,1000.0,,1275.0,No,,1,No,Somewhat confident,No,No,No,Yes,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1939883,2017 Q3,t,1980-10-11 00:00:00,1971-1980,Female,Black or African American,Divorced,"HS, GED, or equivalent",Receives free or subsidized housing,1,1,No,76116,2017-07-01 00:00:00,Yes,Not employed,,,,,,,20000,0.0,,,,,0.0,,,Yes,,2,Yes,Somewhat confident,No,No,Yes,Yes,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1939903,2016 Q4,t,1976-09-18 00:00:00,1971-1980,Female,Black or African American,Single,"HS, GED, or equivalent",Homeless,1,1,No,76063,2016-10-01 00:00:00,Yes,Not employed,,,,,0,,,0.0,,,,,,352.0,,Yes,,2,No,Somewhat confident,No,No,No,No,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1939967,2017 Q1,t,1976-08-03 00:00:00,1971-1980,Male,Black or African American,Married or Domestic Partnership,"HS, GED, or equivalent",Rents,4,2,Yes,76014,2017-01-01 00:00:00,Yes,Employed Full Time,,,Yes,No,0,,450,10.0,40.0,,,0.0,1600.0,,2769.0,No,,1,No,Somewhat confident,No,No,No,Yes,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1940060,2017 Q1,t,1994-03-08 00:00:00,1991-2000,Female,Hispanic,Separated,"HS, GED, or equivalent",Lives with Relatives/Friends,5,3,No,76133,2017-01-01 00:00:00,Yes,Employed Full Time,,,Yes,Yes,,631,358,10.0,32.0,,,1140.0,1140.0,357.0,1718.0,No,,1,No,Somewhat confident,No,No,No,Yes,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1940178,2017 Q1,t,1981-05-05 00:00:00,1981-1990,Female,Hispanic,Divorced,"HS, GED, or equivalent",Owns,1,3,No,76148,2017-01-01 00:00:00,Yes,,,,,,5,554,107100,0.0,0.0,,,0.0,1819.0,,2503.0,Yes,,2,No,Not at all confident,No,No,Yes,Yes,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1940184,2017 Q1,t,1968-07-15 00:00:00,1961-1970,Female,Black or African American,Married or Domestic Partnership,Graduate Degree or above,Rents,2,0,No,76180,2017-01-01 00:00:00,Yes,,,,Yes,Yes,,,,0.0,0.0,,,,,,,Yes,Yes,3,No,Somewhat confident,No,No,Yes,No,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1940200,2017 Q1,t,1976-10-31 00:00:00,1971-1980,Male,Black or African American,Married or Domestic Partnership,"HS, GED, or equivalent",Lives with Relatives/Friends,3,1,Yes,76112,2017-01-01 00:00:00,Yes,,,,Yes,Yes,,,,0.0,0.0,,,,,,,No,Yes,2,Yes,Very confident,No,No,No,No,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1940258,2016 Q4,t,1992-01-23 00:00:00,1991-2000,Female,White,Single,"HS, GED, or equivalent",,,,No,76133,2016-10-01 00:00:00,Yes,Not employed,,,,,,,,,,,,,,,,No,,1,,,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1940317,2017 Q1,t,1991-09-02 00:00:00,1991-2000,Male,Asian,Single,"HS, GED, or equivalent",Lives with Relatives/Friends,4,2,No,76017,2017-01-01 00:00:00,Yes,,,,Yes,No,500,635,1550,0.0,0.0,,,2000.0,2000.0,,1717.0,No,,1,No,Somewhat confident,No,No,No,No,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1940341,2018 Q1,t,1958-01-01 00:00:00,1951-1960,Female,Black or African American,Single,"HS, GED, or equivalent",Owns,1,,No,76001,2018-01-01 00:00:00,Yes,,,,,,,,,0.0,,,,,0.0,,,Yes,,2,No,Not at all confident,No,No,Yes,No,1,1,0,2,1940341,2018 Q4,,Employed Full Time,1/16/2017,,,,,,,18.0,40.0,,,,,,,,,0,,,,,,
WCTC,1940448,2017 Q2,t,1959-04-20 00:00:00,1951-1960,Female,White,Single,"HS, GED, or equivalent",Receives free or subsidized housing,1,0,No,76109,2017-04-01 00:00:00,,,,,,,0,,0,,,,,0.0,0.0,,,No,Yes,1,No,Somewhat confident,No,No,No,No,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1940450,2018 Q1,t,1979-12-30 00:00:00,1971-1980,Female,Hispanic,Separated,"HS, GED, or equivalent",,,,No,76006,2018-01-01 00:00:00,Yes,,,,,,,,,,,,,,,,,No,,1,Yes,Very confident,No,Yes,Yes,Yes,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1940474,2017 Q1,t,1971-02-23 00:00:00,1971-1980,Female,White,Single,"HS, GED, or equivalent",Rents,3,0,No,76179,2017-01-01 00:00:00,Yes,Employed Full Time,,,Yes,Yes,0,624,12000,7.5,40.0,,,1000.0,1000.0,,1194.0,Yes,,2,No,Somewhat confident,No,No,No,Yes,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1940508,2018 Q1,t,1964-05-15 00:00:00,1961-1970,Female,Black or African American,Divorced,"HS, GED, or equivalent",,,,No,76137,2018-01-01 00:00:00,Yes,,,,,,,,,,,,,,,,,Yes,,2,No,Somewhat confident,No,No,,No,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1940515,2017 Q1,t,1989-03-11 00:00:00,1981-1990,Male,Black or African American,Single,"HS, GED, or equivalent",Lives with Relatives/Friends,1,2,No,76112,2017-01-01 00:00:00,Yes,Employed Full Time,,,Yes,No,1000,574,25000,15.0,40.0,,,1800.0,1800.0,,1500.0,No,Yes,2,No,Somewhat confident,No,No,No,Yes,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1940562,2016 Q4,t,1984-10-15 00:00:00,1981-1990,Female,White,Single,"HS, GED, or equivalent",Lives with Relatives/Friends,3,,No,76018,2016-10-01 00:00:00,Yes,Employed Part Time,5/1/2013,,,,0,,,25.0,,,,,,,,Yes,12,2,No,Somewhat confident,No,No,Yes,Yes,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1940563,2016 Q4,t,1961-12-19 00:00:00,1961-1970,Female,White,Single,"HS, GED, or equivalent",,,,No,76020,2016-10-01 00:00:00,Yes,Not employed,,,,,,,,,,,,,,,,Yes,,2,No,Not at all confident,No,No,No,No,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1940588,2017 Q1,t,1952-11-24 00:00:00,1951-1960,Female,White,Married or Domestic Partnership,"HS, GED, or equivalent",Owns,2,0,No,76036,2017-01-01 00:00:00,Yes,,,,Yes,Yes,,748,44825,0.0,0.0,,,0.0,0.0,,3776.0,No,Yes,2,No,Not at all confident,Yes,No,No,No,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1940681,2017 Q1,t,1990-01-01 00:00:00,1981-1990,Female,Unknown,Unknown,Unknown,,,,Unknown,,2017-01-01 00:00:00,,,,,,,,,,,,,,,,,,No,Yes,1,,,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1940682,2017 Q1,t,1988-05-12 00:00:00,1981-1990,Female,Hispanic,Single,"HS, GED, or equivalent",,,,Unknown,76117,2017-01-01 00:00:00,,,,,,,,,,,,,,,,,,No,Yes,1,,,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1940684,2017 Q1,t,1960-02-04 00:00:00,1951-1960,Female,Hispanic,Divorced,"HS, GED, or equivalent",,,,No,75261,2017-01-01 00:00:00,,,,,,,,,,,,,,,,,,No,Yes,1,,,,,,,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1940717,2017 Q1,t,1969-10-03 00:00:00,1961-1970,Male,White,Married or Domestic Partnership,"HS, GED, or equivalent",,,,No,76123,2017-01-01 00:00:00,Yes,,,,Yes,Yes,,623,159000,0.0,0.0,,,2300.0,2300.0,,4940.0,Yes,,2,No,Somewhat confident,No,No,No,Yes,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1940753,2018 Q1,t,1960-03-22 00:00:00,1951-1960,Female,White,Single,Bachelor's Degree,Owns,1,0,No,76111,2018-01-01 00:00:00,Yes,Employed Part Time,8/1/2016,,,,4000,,10000,14.0,20.0,,,1186.0,1186.0,0.0,868.0,Yes,,2,No,Somewhat confident,No,No,Yes,No,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1940764,2017 Q1,t,1993-07-16 00:00:00,1991-2000,Female,White,Married or Domestic Partnership,Graduate Degree or above,Owns,2,0,No,76137,2017-01-01 00:00:00,Yes,,,,No,No,2800,671,145740,0.0,0.0,,,0.0,0.0,,2496.0,Yes,,2,No,Somewhat confident,No,No,Yes,Yes,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCTC,1940765,2017 Q1,t,1986-02-02 00:00:00,1981-1990,Male,White,Married or Domestic Partnership,Graduate Degree or above,Rents,2,0,No,76137,2017-01-01 00:00:00,Yes,Employed Full Time,,,Yes,Yes,2800,669,145740,11.0,35.0,,,0.0,0.0,,2496.0,Yes,,2,No,Somewhat confident,No,No,Yes,Yes,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
