employmentid,accessemployment,employmentstatus,employmentstartdate,employmentretention,jobtrainingenrolled,jobtrainingcompleted,to_timestamp_from_excel
14023,,Employed Full Time,42719,Yes,,,2016-12-15 00:00:00
14024,,Not employed,,,,,
14025,,Employed Full Time,42788,Yes,,,2017-02-22 00:00:00
14026,,Employed Full Time,42826,,,,2017-04-01 00:00:00
14027,,Employed Full Time,42790,,,,2017-02-24 00:00:00
14028,,Employed Full Time,42776,,,,2017-02-10 00:00:00
14029,,Not employed,,,,,
14030,,Employed Full Time,42793,,,,2017-02-27 00:00:00
14031,,Employed Part Time,42803,,,,2017-03-09 00:00:00
14032,,Employed Full Time,42767,,,,2017-02-01 00:00:00
14033,,Employed Part Time,42821,,,,2017-03-27 00:00:00
14034,Yes,Not employed,,No,No,No,
14035,Yes,Not employed,,No,No,No,
14036,Yes,Employed Full Time,42647,Yes,No,No,2016-10-04 00:00:00
14037,Yes,Employed Full Time,42829,Yes,No,No,2017-04-04 00:00:00
14038,Yes,Not employed,,No,No,No,
14039,Yes,Not employed,,No,No,No,
14040,Yes,Not employed,,No,No,No,
14041,Yes,Employed Part Time,42856,Yes,No,No,2017-05-01 00:00:00
14042,Yes,Employed Full Time,42865,Yes,No,No,2017-05-10 00:00:00
14043,Yes,Employed Part Time,42828,Yes,No,No,2017-04-03 00:00:00
14044,Yes,Not employed,,No,Yes,Yes,
14045,Yes,Not employed,,No,No,No,
14046,Yes,Not employed,,No,No,No,
14047,Yes,Not employed,,No,No,No,
14048,Yes,Not employed,,No,No,No,
14049,Yes,Employed Part Time,42800,Yes,No,No,2017-03-06 00:00:00
14050,Yes,Not employed,,No,No,No,
14051,Yes,Not employed,,No,No,No,
14052,Yes,Not employed,,No,No,No,
14053,Yes,Not employed,,No,No,No,
14054,Yes,Employed Full Time,42522,Yes,No,No,2016-06-01 00:00:00
14055,Yes,Employed Full Time,41337,Yes,No,No,2013-03-04 00:00:00
14056,Yes,Employed Full Time,42338,Yes,No,No,2015-11-30 00:00:00
14057,Yes,Not employed,,No,No,No,
14058,Yes,Not employed,,No,No,No,
14059,Yes,Employed Part Time,,No,No,No,
14060,Yes,Employed Part Time,42826,Yes,No,No,2017-04-01 00:00:00
14061,Yes,Not employed,,No,No,No,
14062,Yes,Not employed,,No,No,No,
14063,Yes,Not employed,,No,No,No,
14064,Yes,Not employed,,No,No,No,
14065,Yes,Not employed,,No,No,No,
14066,Yes,Not employed,,No,No,No,
14067,Yes,Employed Full Time,42697,Yes,No,No,2016-11-23 00:00:00
14068,Yes,Not employed,,No,No,No,
14069,Yes,Not employed,,No,No,No,
14070,Yes,Not employed,,No,No,No,
14071,Yes,Not employed,,No,No,No,
14072,Yes,Not employed,,No,No,No,
14073,Yes,Employed Part Time,,No,No,No,
14074,Yes,Employed Part Time,42667,Yes,No,No,2016-10-24 00:00:00
14075,Yes,Employed Full Time,42870,Yes,No,No,2017-05-15 00:00:00
14076,Yes,Not employed,,No,No,No,
14077,Yes,Not employed,,No,No,No,
14078,Yes,Not employed,,No,No,No,
14079,Yes,Employed Full Time,39661,Yes,No,No,2008-08-01 00:00:00
14080,Yes,Not employed,,No,No,No,
14081,Yes,Not employed,,No,No,No,
14082,Yes,,,No,No,No,
14083,Yes,,,No,No,No,
14084,Yes,Employed Full Time,42562,Yes,No,No,2016-07-11 00:00:00
14085,Yes,Employed Part Time,,No,No,No,
14086,Yes,Employed Full Time,42846,Yes,No,No,2017-04-21 00:00:00
14087,Yes,Employed Part Time,42879,Yes,No,No,2017-05-24 00:00:00
14088,Yes,Not employed,,No,No,No,
14089,Yes,Not employed,,No,Yes,Yes,
14090,Yes,Not employed,,No,No,No,
14091,Yes,Not employed,,No,No,No,
14092,Yes,Not employed,,No,No,No,
14093,Yes,Employed Full Time,42843,Yes,No,No,2017-04-18 00:00:00
14094,Yes,Employed Part Time,42856,Yes,No,No,2017-05-01 00:00:00
14095,Yes,Not employed,,No,No,No,
14096,Yes,,,No,No,No,
14097,Yes,Employed Full Time,42899,Yes,No,No,2017-06-13 00:00:00
14098,Yes,Not employed,,No,No,No,
14099,Yes,Employed Full Time,41640,Yes,No,No,2014-01-01 00:00:00
14100,Yes,Not employed,,No,No,No,
14101,Yes,Not employed,,No,No,No,
14102,Yes,Not employed,,No,No,No,
14103,Yes,Not employed,,No,No,No,
14104,Yes,Not employed,,No,No,No,
14105,Yes,,,No,No,No,
14106,Yes,Not employed,,No,No,No,
14107,Yes,Employed Part Time,42828,Yes,No,No,2017-04-03 00:00:00
14108,Yes,Not employed,,No,No,No,
14109,Yes,Employed Part Time,42516,Yes,No,No,2016-05-26 00:00:00
14110,Yes,Employed Full Time,,No,No,No,
14111,Yes,Employed Full Time,41791,Yes,No,No,2014-06-01 00:00:00
14112,Yes,Employed Part Time,42690,Yes,No,No,2016-11-16 00:00:00
14113,Yes,Employed Full Time,42835,Yes,No,No,2017-04-10 00:00:00
14114,Yes,Employed Full Time,42682,Yes,No,No,2016-11-08 00:00:00
14115,Yes,Employed Full Time,42506,Yes,No,No,2016-05-16 00:00:00
14116,Yes,Not employed,,No,No,No,
14117,Yes,Employed Full Time,42478,Yes,No,No,2016-04-18 00:00:00
14118,Yes,Employed Full Time,42278,Yes,No,No,2015-10-01 00:00:00
14119,Yes,Employed Part Time,42655,Yes,No,No,2016-10-12 00:00:00
14120,Yes,Employed Full Time,41929,Yes,No,No,2014-10-17 00:00:00
14121,Yes,Not employed,,No,No,No,
14122,Yes,Not employed,,No,No,No,
14123,Yes,Not employed,,No,No,No,
14124,Yes,Employed Part Time,42863,Yes,No,No,2017-05-08 00:00:00
14125,Yes,Employed Part Time,41487,Yes,No,No,2013-08-01 00:00:00
14126,Yes,Employed Part Time,42695,Yes,No,No,2016-11-21 00:00:00
14127,Yes,Not employed,,No,No,No,
14128,Yes,Employed Full Time,42534,Yes,No,No,2016-06-13 00:00:00
14129,Yes,Employed Full Time,42777,Yes,No,No,2017-02-11 00:00:00
14130,Yes,Employed Full Time,42500,Yes,No,No,2016-05-10 00:00:00
14131,Yes,Employed Full Time,42555,Yes,No,No,2016-07-04 00:00:00
14132,Yes,Employed Full Time,42808,Yes,No,No,2017-03-14 00:00:00
14133,Yes,Employed Full Time,42828,Yes,No,No,2017-04-03 00:00:00
14134,Yes,Not employed,,No,No,No,
14135,Yes,Not employed,,No,No,No,
14136,Yes,Employed Full Time,42444,Yes,No,No,2016-03-15 00:00:00
14137,Yes,Employed Full Time,42628,Yes,No,No,2016-09-15 00:00:00
14138,Yes,Not employed,,No,No,No,
14139,Yes,Not employed,,No,No,No,
14140,Yes,Employed Part Time,38572,Yes,No,No,2005-08-08 00:00:00
14141,Yes,Employed Full Time,42640,Yes,No,No,2016-09-27 00:00:00
14142,Yes,Employed Part Time,42654,Yes,No,No,2016-10-11 00:00:00
14143,Yes,Employed Full Time,42590,Yes,No,No,2016-08-08 00:00:00
14144,Yes,Employed Full Time,42492,Yes,No,No,2016-05-02 00:00:00
14145,Yes,Employed Part Time,42845,Yes,No,No,2017-04-20 00:00:00
14146,Yes,Employed Full Time,42877,Yes,No,No,2017-05-22 00:00:00
14147,Yes,Not employed,,No,No,No,
14148,Yes,Employed Full Time,42828,Yes,No,No,2017-04-03 00:00:00
14149,Yes,Not employed,,No,No,No,
14150,Yes,Not employed,,No,No,No,
14151,Yes,Employed Full Time,40756,Yes,Yes,Yes,2011-08-01 00:00:00
14152,Yes,Not employed,,No,No,No,
14153,Yes,Not employed,,No,No,No,
14154,Yes,Not employed,,No,No,No,
14155,Yes,Employed Part Time,42624,Yes,No,No,2016-09-11 00:00:00
14156,Yes,Employed Full Time,42541,Yes,No,No,2016-06-20 00:00:00
14157,Yes,Employed Full Time,42736,Yes,No,No,2017-01-01 00:00:00
14158,Yes,Employed Full Time,42669,Yes,No,No,2016-10-26 00:00:00
14159,Yes,Employed Full Time,42863,Yes,No,No,2017-05-08 00:00:00
14160,Yes,Not employed,,No,No,No,
14161,Yes,Employed Full Time,42436,Yes,No,No,2016-03-07 00:00:00
14162,Yes,Employed Full Time,42781,Yes,No,No,2017-02-15 00:00:00
14163,Yes,Employed Full Time,42450,Yes,No,No,2016-03-21 00:00:00
14164,Yes,Employed Full Time,42572,Yes,No,No,2016-07-21 00:00:00
14165,Yes,Employed Part Time,42618,Yes,No,No,2016-09-05 00:00:00
14166,Yes,Employed Part Time,41487,Yes,No,No,2013-08-01 00:00:00
14167,Yes,Not employed,,No,No,No,
14168,Yes,Employed Part Time,42618,Yes,No,No,2016-09-05 00:00:00
14169,Yes,Employed Full Time,42618,Yes,No,No,2016-09-05 00:00:00
14170,Yes,Employed Full Time,42513,Yes,No,No,2016-05-23 00:00:00
14171,Yes,Employed Full Time,42600,Yes,No,No,2016-08-18 00:00:00
14172,Yes,Employed Part Time,41791,Yes,No,No,2014-06-01 00:00:00
14173,Yes,Not employed,,No,No,No,
14174,Yes,Not employed,,No,No,No,
14175,Yes,Not employed,,No,No,No,
14176,Yes,Employed Full Time,42877,Yes,No,No,2017-05-22 00:00:00
14177,Yes,Employed Full Time,42310,Yes,No,No,2015-11-02 00:00:00
14178,Yes,Employed Part Time,42186,Yes,No,No,2015-07-01 00:00:00
14179,Yes,Employed Full Time,42556,Yes,No,No,2016-07-05 00:00:00
14180,Yes,Not employed,,No,No,No,
14181,Yes,Employed Full Time,42779,Yes,No,No,2017-02-13 00:00:00
14182,Yes,Not employed,,No,No,No,
14183,Yes,Employed Full Time,42310,Yes,No,No,2015-11-02 00:00:00
14184,Yes,Not employed,,No,No,No,
14185,Yes,Not employed,,No,No,No,
14186,Yes,Not employed,,No,No,No,
14187,Yes,Not employed,,No,No,No,
14188,Yes,Employed Full Time,42562,Yes,No,No,2016-07-11 00:00:00
14189,Yes,Employed Full Time,42608,Yes,No,No,2016-08-26 00:00:00
14190,Yes,Employed Full Time,42816,Yes,No,No,2017-03-22 00:00:00
14191,Yes,Not employed,,No,No,No,
14192,Yes,Employed Full Time,42607,Yes,No,No,2016-08-25 00:00:00
14193,Yes,Employed Full Time,42588,Yes,No,No,2016-08-06 00:00:00
14194,Yes,Not employed,,No,No,No,
14195,Yes,Employed Full Time,42736,Yes,No,No,2017-01-01 00:00:00
14196,Yes,Not employed,,No,No,No,
14197,Yes,Employed Part Time,42607,Yes,No,No,2016-08-25 00:00:00
14198,Yes,Employed Full Time,37137,Yes,No,No,2001-09-03 00:00:00
14199,Yes,Not employed,,No,No,No,
14200,Yes,Employed Full Time,42828,Yes,No,No,2017-04-03 00:00:00
14201,Yes,Employed Full Time,40788,Yes,No,No,2011-09-02 00:00:00
14202,Yes,Employed Full Time,42809,Yes,No,No,2017-03-15 00:00:00
14203,Yes,Employed Full Time,42716,Yes,No,No,2016-12-12 00:00:00
14204,Yes,Employed Full Time,42541,Yes,Yes,Yes,2016-06-20 00:00:00
14205,Yes,Employed Full Time,42542,Yes,No,No,2016-06-21 00:00:00
14206,Yes,Not employed,,No,Yes,Yes,
14207,Yes,Not employed,,No,No,No,
14208,Yes,Employed Full Time,42521,Yes,No,No,2016-05-31 00:00:00
14209,Yes,Employed Full Time,42632,Yes,No,No,2016-09-19 00:00:00
14210,Yes,Employed Full Time,42406,Yes,No,No,2016-02-06 00:00:00
14211,Yes,Employed Full Time,42632,Yes,No,No,2016-09-19 00:00:00
14212,Yes,Not employed,,No,No,No,
14213,Yes,Employed Full Time,42607,Yes,No,No,2016-08-25 00:00:00
14214,Yes,Employed Part Time,42816,Yes,No,No,2017-03-22 00:00:00
14215,Yes,Not employed,,No,No,No,
14216,Yes,Employed Full Time,42835,Yes,No,No,2017-04-10 00:00:00
14217,Yes,Employed Full Time,42765,Yes,No,No,2017-01-30 00:00:00
14218,Yes,Employed Part Time,42639,Yes,No,No,2016-09-26 00:00:00
14219,Yes,Employed Full Time,42586,Yes,No,No,2016-08-04 00:00:00
14220,Yes,Employed Full Time,42613,Yes,No,No,2016-08-31 00:00:00
14221,Yes,Employed Full Time,42794,Yes,No,No,2017-02-28 00:00:00
14222,Yes,Employed Full Time,42832,Yes,No,No,2017-04-07 00:00:00
14223,Yes,Employed Part Time,42575,Yes,No,No,2016-07-24 00:00:00
14224,Yes,Employed Full Time,42787,Yes,No,No,2017-02-21 00:00:00
14225,Yes,Employed Part Time,42583,Yes,No,No,2016-08-01 00:00:00
14226,Yes,Not employed,,No,No,No,
14227,Yes,Employed Full Time,42620,Yes,No,No,2016-09-07 00:00:00
14228,Yes,Employed Full Time,38852,Yes,No,No,2006-05-15 00:00:00
14229,Yes,Employed Part Time,42797,Yes,No,No,2017-03-03 00:00:00
14230,Yes,Employed Part Time,40913,Yes,No,No,2012-01-05 00:00:00
14231,Yes,Not employed,,No,No,No,
14232,Yes,Not employed,,No,No,No,
14233,Yes,Employed Full Time,42150,Yes,No,No,2015-05-26 00:00:00
14234,Yes,Not employed,,No,No,No,
14235,Yes,Employed Full Time,42887,Yes,No,No,2017-06-01 00:00:00
14236,Yes,Employed Full Time,42653,Yes,No,No,2016-10-10 00:00:00
14237,Yes,Employed Part Time,42217,Yes,No,No,2015-08-01 00:00:00
14238,Yes,Employed Full Time,42488,Yes,No,No,2016-04-28 00:00:00
14239,Yes,Employed Part Time,36434,No,No,No,1999-10-01 00:00:00
14240,Yes,Employed Full Time,42871,Yes,No,No,2017-05-16 00:00:00
14241,Yes,Employed Part Time,42639,Yes,No,No,2016-09-26 00:00:00
14242,Yes,Employed Part Time,42696,Yes,No,No,2016-11-22 00:00:00
14243,Yes,Not employed,,No,No,No,
14244,Yes,Not employed,,No,No,No,
14245,Yes,Employed Part Time,42265,Yes,No,No,2015-09-18 00:00:00
14246,Yes,Not employed,,No,No,No,
14247,Yes,Employed Full Time,42649,Yes,No,No,2016-10-06 00:00:00
14248,Yes,Employed Full Time,42858,Yes,No,No,2017-05-03 00:00:00
14249,Yes,Not employed,,No,No,No,
14250,Yes,Not employed,,No,No,No,
14251,Yes,Employed Full Time,42654,Yes,No,No,2016-10-11 00:00:00
14252,Yes,Not employed,,No,No,No,
14253,Yes,,,No,No,No,
14254,Yes,Employed Full Time,42522,Yes,No,No,2016-06-01 00:00:00
14255,Yes,Employed Part Time,42705,Yes,No,No,2016-12-01 00:00:00
14256,Yes,Not employed,,No,No,No,
14257,Yes,Employed Full Time,42786,Yes,No,No,2017-02-20 00:00:00
14258,Yes,Employed Full Time,42826,Yes,No,No,2017-04-01 00:00:00
14259,Yes,,,No,No,No,
14260,Yes,Employed Full Time,42660,Yes,No,No,2016-10-17 00:00:00
14261,Yes,Employed Part Time,42807,Yes,No,No,2017-03-13 00:00:00
14262,Yes,Employed Full Time,42823,Yes,No,No,2017-03-29 00:00:00
14263,Yes,Not employed,,No,Yes,Yes,
14264,Yes,Not employed,,No,No,No,
14265,Yes,Employed Full Time,42460,Yes,No,No,2016-03-31 00:00:00
14266,Yes,Employed Full Time,42809,Yes,No,No,2017-03-15 00:00:00
14267,Yes,Employed Full Time,42807,Yes,No,No,2017-03-13 00:00:00
14268,Yes,Employed Part Time,42748,Yes,No,No,2017-01-13 00:00:00
14269,Yes,Not employed,,No,No,No,
14270,Yes,Not employed,,No,Yes,Yes,
14271,Yes,Employed Full Time,42852,Yes,No,No,2017-04-27 00:00:00
14272,Yes,Employed Part Time,,No,No,No,
14273,Yes,Not employed,,No,No,No,
14274,Yes,Employed Part Time,42891,Yes,No,No,2017-06-05 00:00:00
14275,Yes,Employed Full Time,41979,Yes,No,No,2014-12-06 00:00:00
14276,Yes,Employed Part Time,42880,Yes,No,No,2017-05-25 00:00:00
14277,Yes,Employed Full Time,42801,Yes,No,No,2017-03-07 00:00:00
14278,Yes,Employed Full Time,42758,Yes,No,No,2017-01-23 00:00:00
14279,Yes,Not employed,,No,No,No,
14280,Yes,Employed Full Time,42789,Yes,Yes,Yes,2017-02-23 00:00:00
14281,Yes,Not employed,,No,No,No,
14282,Yes,Employed Part Time,42773,Yes,No,No,2017-02-07 00:00:00
14283,Yes,Not employed,,No,No,No,
14284,Yes,Not employed,,No,No,No,
14285,Yes,Employed Full Time,42801,Yes,No,No,2017-03-07 00:00:00
14286,Yes,Employed Part Time,42886,Yes,No,No,2017-05-31 00:00:00
14287,Yes,Employed Part Time,42689,Yes,No,No,2016-11-15 00:00:00
14288,Yes,Employed Full Time,42787,Yes,No,No,2017-02-21 00:00:00
14289,Yes,Not employed,,No,No,No,
14290,Yes,Not employed,,No,No,No,
14291,Yes,Not employed,,No,No,No,
14292,Yes,Not employed,,No,No,No,
14293,Yes,Not employed,,No,No,No,
14294,Yes,Employed Full Time,42688,Yes,No,No,2016-11-14 00:00:00
14295,Yes,Employed Full Time,41852,Yes,No,No,2014-08-01 00:00:00
14296,Yes,Not employed,,No,No,No,
14297,Yes,Not employed,,No,No,No,
14298,Yes,Employed Full Time,42786,Yes,No,No,2017-02-20 00:00:00
14299,Yes,Not employed,,No,No,No,
14300,Yes,Not employed,,No,No,No,
14301,Yes,Employed Full Time,42422,Yes,No,No,2016-02-22 00:00:00
14302,Yes,Employed Part Time,41852,Yes,No,No,2014-08-01 00:00:00
14303,Yes,Employed Part Time,42036,Yes,No,No,2015-02-01 00:00:00
14304,Yes,Employed Part Time,42409,Yes,No,No,2016-02-09 00:00:00
14305,Yes,Employed Full Time,40910,Yes,No,No,2012-01-02 00:00:00
14306,Yes,Not employed,,No,No,No,
14307,Yes,Not employed,,No,No,No,
14308,Yes,Employed Part Time,42799,Yes,No,No,2017-03-05 00:00:00
14309,Yes,Not employed,,No,No,No,
14310,Yes,Not employed,,No,No,No,
14311,Yes,Employed Full Time,39284,Yes,No,No,2007-07-21 00:00:00
14312,Yes,Employed Full Time,41194,Yes,No,No,2012-10-12 00:00:00
14313,Yes,Not employed,,No,No,No,
14314,Yes,Employed Part Time,40909,Yes,No,No,2012-01-01 00:00:00
14315,Yes,Employed Part Time,42804,Yes,No,No,2017-03-10 00:00:00
14316,Yes,Not employed,,No,No,No,
14317,Yes,Not employed,,No,No,No,
14318,Yes,Employed Full Time,42248,Yes,No,No,2015-09-01 00:00:00
14319,Yes,Employed Full Time,42736,Yes,No,No,2017-01-01 00:00:00
14320,Yes,Not employed,,No,No,No,
14321,Yes,Employed Full Time,42837,Yes,No,No,2017-04-12 00:00:00
14322,Yes,Not employed,,No,No,No,
14323,Yes,Employed Part Time,42710,Yes,No,No,2016-12-06 00:00:00
14324,Yes,Employed Full Time,42767,Yes,No,No,2017-02-01 00:00:00
14325,Yes,Employed Full Time,42338,Yes,No,No,2015-11-30 00:00:00
14326,Yes,Not employed,,No,No,No,
14327,Yes,Employed Part Time,42390,Yes,No,No,2016-01-21 00:00:00
14328,Yes,Employed Part Time,39814,Yes,No,No,2009-01-01 00:00:00
14329,Yes,Employed Full Time,42625,Yes,No,No,2016-09-12 00:00:00
14330,Yes,Employed Full Time,42433,Yes,No,No,2016-03-04 00:00:00
14331,Yes,Employed Full Time,42835,Yes,No,No,2017-04-10 00:00:00
14332,Yes,Employed Full Time,40179,Yes,No,No,2010-01-01 00:00:00
14333,Yes,Employed Full Time,39594,Yes,No,No,2008-05-26 00:00:00
14334,Yes,Employed Full Time,42736,Yes,No,No,2017-01-01 00:00:00
14335,Yes,Employed Full Time,37104,Yes,No,No,2001-08-01 00:00:00
14336,Yes,Employed Full Time,42095,Yes,No,No,2015-04-01 00:00:00
14337,Yes,Employed Full Time,42661,Yes,No,No,2016-10-18 00:00:00
14338,Yes,Employed Full Time,41681,Yes,No,No,2014-02-11 00:00:00
14339,Yes,Employed Part Time,41582,Yes,No,No,2013-11-04 00:00:00
14340,Yes,Employed Part Time,42828,Yes,No,No,2017-04-03 00:00:00
14341,Yes,Not employed,,No,Yes,Yes,
14342,Yes,Employed Part Time,42064,Yes,No,No,2015-03-01 00:00:00
14343,Yes,Employed Part Time,40575,Yes,No,No,2011-02-01 00:00:00
14344,Yes,Employed Full Time,42156,Yes,Yes,No,2015-06-01 00:00:00
14345,Yes,Employed Part Time,42655,Yes,No,No,2016-10-12 00:00:00
14346,Yes,Employed Full Time,42410,Yes,No,No,2016-02-10 00:00:00
14347,Yes,Employed Full Time,42376,Yes,No,No,2016-01-07 00:00:00
14348,Yes,Employed Full Time,42430,Yes,No,No,2016-03-01 00:00:00
14349,Yes,Employed Full Time,42442,Yes,No,No,2016-03-13 00:00:00
14350,Yes,Employed Full Time,42524,Yes,No,No,2016-06-03 00:00:00
14351,Yes,Employed Full Time,42503,Yes,No,No,2016-05-13 00:00:00
14352,Yes,Employed Full Time,39684,Yes,No,No,2008-08-24 00:00:00
14353,Yes,Employed Part Time,42422,Yes,No,No,2016-02-22 00:00:00
14354,Yes,Employed Part Time,42434,Yes,No,No,2016-03-05 00:00:00
14355,Yes,Employed Full Time,42658,Yes,No,No,2016-10-15 00:00:00
14356,Yes,Employed Full Time,42461,Yes,No,No,2016-04-01 00:00:00
14357,Yes,Not employed,,No,No,No,
14358,Yes,Employed Full Time,42461,Yes,No,No,2016-04-01 00:00:00
14359,Yes,Employed Full Time,42073,Yes,Yes,Yes,2015-03-10 00:00:00
14360,Yes,Employed Full Time,42503,Yes,No,No,2016-05-13 00:00:00
14361,Yes,Employed Full Time,42552,Yes,No,No,2016-07-01 00:00:00
14362,Yes,Employed Full Time,42637,Yes,No,No,2016-09-24 00:00:00
14363,Yes,Employed Full Time,42835,Yes,No,No,2017-04-10 00:00:00
14364,Yes,Employed Full Time,42614,Yes,No,No,2016-09-01 00:00:00
14365,Yes,Employed Full Time,42811,Yes,Yes,Yes,2017-03-17 00:00:00
14366,Yes,Employed Full Time,42867,Yes,No,No,2017-05-12 00:00:00
14367,Yes,Employed Full Time,42675,Yes,No,No,2016-11-01 00:00:00
14368,Yes,Employed Full Time,42583,Yes,No,No,2016-08-01 00:00:00
14369,Yes,Employed Part Time,42614,Yes,No,No,2016-09-01 00:00:00
14370,Yes,Employed Full Time,42723,Yes,No,No,2016-12-19 00:00:00
14371,Yes,Employed Part Time,42840,Yes,Yes,Yes,2017-04-15 00:00:00
14372,Yes,Not employed,,No,No,No,
14373,Yes,Not employed,,No,No,No,
14374,Yes,Employed Part Time,42522,Yes,No,No,2016-06-01 00:00:00
14375,Yes,Employed Full Time,42705,Yes,Yes,Yes,2016-12-01 00:00:00
14376,Yes,Employed Full Time,42598,Yes,Yes,Yes,2016-08-16 00:00:00
14377,Yes,Not employed,,No,No,No,
14378,Yes,Employed Part Time,42794,Yes,No,No,2017-02-28 00:00:00
14379,Yes,Employed Full Time,42837,Yes,No,No,2017-04-12 00:00:00
14380,Yes,Employed Full Time,42705,Yes,No,No,2016-12-01 00:00:00
14381,Yes,Employed Part Time,42714,Yes,No,No,2016-12-10 00:00:00
14382,Yes,Employed Part Time,42552,Yes,No,No,2016-07-01 00:00:00
14383,Yes,Employed Full Time,42844,Yes,No,No,2017-04-19 00:00:00
14384,Yes,Employed Part Time,42358,Yes,No,No,2015-12-20 00:00:00
14385,Yes,Employed Full Time,42856,Yes,No,No,2017-05-01 00:00:00
14386,Yes,Employed Part Time,42751,Yes,No,No,2017-01-16 00:00:00
14387,Yes,Not employed,,No,No,No,
14388,Yes,Employed Full Time,42867,Yes,No,No,2017-05-12 00:00:00
14389,Yes,Employed Full Time,42870,Yes,No,No,2017-05-15 00:00:00
14390,Yes,Employed Part Time,42874,Yes,No,No,2017-05-19 00:00:00
14391,Yes,Employed Full Time,42207,Yes,No,No,2015-07-22 00:00:00
14392,No,Employed Part Time,41856,Yes,No,No,2014-08-05 00:00:00
14393,No,Employed Full Time,42620,Yes,No,No,2016-09-07 00:00:00
14394,No,Employed Full Time,42912,Yes,No,No,2017-06-26 00:00:00
14395,No,Employed Part Time,42815,Yes,No,No,2017-03-21 00:00:00
14396,Yes,Employed Full Time,42724,Yes,No,No,2016-12-20 00:00:00
14397,No,Employed Full Time,42409,,No,No,2016-02-09 00:00:00
14398,Yes,Employed Part Time,42394,,Yes,Yes,2016-01-25 00:00:00
14399,Yes,Employed Full Time,42430,,Yes,Yes,2016-03-01 00:00:00
14400,No,Employed Full Time,42409,,No,No,2016-02-09 00:00:00
14401,Yes,Employed Full Time,42361,,Yes,Yes,2015-12-23 00:00:00
14402,No,Employed Full Time,41775,,Yes,No,2014-05-16 00:00:00
14403,No,Employed Full Time,42553,,No,No,2016-07-02 00:00:00
14404,Yes,Employed Full Time,42585,,No,No,2016-08-03 00:00:00
14405,Yes,Employed Part Time,42665,,No,No,2016-10-22 00:00:00
14406,Yes,Employed Part Time,42669,,No,No,2016-10-26 00:00:00
14407,Yes,Employed Full Time,42856,,No,No,2017-05-01 00:00:00
14408,No,Employed Full Time,42611,,No,No,2016-08-29 00:00:00
14409,Yes,Employed Full Time,42702,,Yes,Yes,2016-11-28 00:00:00
14410,Yes,Employed Full Time,42710,,Yes,Yes,2016-12-06 00:00:00
14411,Yes,Employed Full Time,42724,,No,No,2016-12-20 00:00:00
14412,Yes,Employed Full Time,42723,,No,No,2016-12-19 00:00:00
14413,No,Employed Full Time,39836,,No,No,2009-01-23 00:00:00
14414,Yes,Employed Full Time,42779,,Yes,Yes,2017-02-13 00:00:00
14415,No,Not employed,,,No,No,
14416,Yes,Employed Full Time,42942,,No,No,2017-07-26 00:00:00
