clientid,emp,emp_date
1768813,Not employed,
1768836,Employed Part Time,1/31/2018
1768837,Employed Part Time,6/1/2014
1768840,Not employed,
1768859,Not employed,
1768884,Employed Full Time,1/1/2017
1768892,Not employed,
1768898,Employed Part Time,10/4/2018
1768899,Not employed,
1768922,Not employed,
1768931,Employed Full Time,1/1/2017
1768937,Employed Full Time,6/1/2018
1768938,Not employed,
1768939,Not employed,
1768944,Employed Part Time,12/18/2017
1769024,Employed Full Time,1/1/2017
1769082,Employed Full Time,10/8/2018
1769110,Employed Full Time,4/30/2018
1769117,Employed Part Time,1/1/2014
1769180,Not employed,
1769209,Employed Full Time,9/1/2018
1769210,Employed Full Time,10/1/2013
1769217,Not employed,
1769220,Employed Full Time,2/19/2018
1769221,Not employed,
1769222,Employed Full Time,11/30/2017
1769246,Employed Full Time,1/2/2018
1769282,Not employed,
1769296,Not employed,
1769305,Not employed,
1769335,Not employed,
1769340,Not employed,
1769370,Employed Part Time,1/1/2017
1769391,Employed Full Time,5/14/2018
1769399,Not employed,
1769435,Employed Part Time,2/5/2018
1769450,Employed Full Time,1/16/2018
1769477,Not employed,
1769533,Employed Full Time,3/5/2018
1769563,Not employed,
1769568,Employed Full Time,9/17/2018
1769578,Not employed,
1769593,Employed Part Time,9/18/2018
1769603,Not employed,
1769608,Not employed,
1769609,Employed Full Time,3/23/2018
1769615,Not employed,
1769631,Employed Full Time,9/1/2017
1769640,Not employed,
1769641,Employed Part Time,1/1/1990
1769642,Employed Full Time,4/1/2016
1769665,Not employed,
1769679,Not employed,
1769709,Not employed,
1769736,Not employed,
1769737,Employed Full Time,9/27/2018
1769738,Employed Full Time,1/24/2018
1769739,Not employed,
1769740,Employed Full Time,3/26/2018
1769741,Not employed,11/13/2017
1769781,Employed Part Time,3/3/2008
1769784,Not employed,
1769836,Not employed,
1769849,Employed Part Time,1/7/2017
1769861,Not employed,
1769862,Not employed,
1769863,Not employed,
1769865,Not employed,
1769872,Employed Full Time,4/23/2018
1769893,Employed Part Time,2/2/2018
1769894,Not employed,
1769918,Not employed,
1769930,Employed Full Time,4/2/2018
1769936,Not employed,1/1/2018
1769940,Not employed,
1769970,Employed Full Time,4/9/2018
1769979,Employed Full Time,6/4/2018
1769981,Not employed,
1770015,Not employed,1/1/2015
1770016,Not employed,
1770026,Not employed,
1770029,Not employed,
1770031,Not employed,
1770032,Employed Full Time,3/5/2018
1770061,Not employed,
1770095,Employed Part Time,10/8/2018
1770106,Not employed,
1770116,Employed Part Time,5/1/2016
1770182,Not employed,
1770184,Not employed,
1770194,Not employed,
1770195,Employed Full Time,2/6/2018
1770197,Not employed,
1770210,Not employed,
1770214,Not employed,
1770222,Not employed,
1770224,Not employed,
1770233,Employed Part Time,3/26/2018
1770234,Not employed,
1770235,Not employed,
1770236,Not employed,
1770304,Employed Full Time,8/1/2013
1770322,Not employed,
1770354,Employed Full Time,5/7/2018
1770359,Not employed,
1770362,Not employed,
1770372,Employed Full Time,8/9/2018
1770391,Employed Full Time,5/1/2018
1770392,Employed Full Time,5/14/2018
1770437,Not employed,
1770438,Employed Full Time,3/7/2018
1770439,Employed Full Time,3/17/2010
1770449,Not employed,
1770451,Employed Part Time,5/3/2018
1770452,Not employed,
1770453,Not employed,
1770468,Not employed,
1770472,Not employed,
1770473,Employed Full Time,10/15/2018
1770479,Not employed,
1770480,Not employed,
1770490,Employed Part Time,1/29/2018
1770494,Not employed,
1770509,Not employed,3/28/2018
1770510,Not employed,
1770512,Not employed,
1770513,Employed Full Time,2/5/2018
1770531,Employed Part Time,12/1/2017
1770542,Not employed,
1770577,Employed Full Time,4/30/2018
1770578,Employed Full Time,6/4/2018
1770585,Not employed,
1770589,Not employed,
1770593,Employed Full Time,10/1/2013
1770614,Employed Part Time,12/4/2018
1770625,Not employed,
1770637,Employed Full Time,11/26/2018
1770640,Employed Full Time,4/2/2018
1770641,Employed Part Time,1/1/2011
1770646,Employed Full Time,3/26/2018
1770659,Employed Full Time,11/26/2018
1770660,Not employed,
1770677,Employed Full Time,3/14/2018
1770678,Not employed,
1770696,Employed Full Time,5/1/2018
1770697,Not employed,
1770703,Not employed,
1770704,Employed Full Time,8/1/2016
1770706,Employed Full Time,1/1/1993
1770707,Employed Full Time,9/1/2017
1770715,Employed Part Time,1/1/2015
1770716,Employed Full Time,1/1/2017
1770728,Employed Part Time,5/9/2018
1770730,Not employed,
1770731,Employed Full Time,7/9/2018
1770746,Employed Full Time,6/11/2018
1770751,Not employed,
1770753,Not employed,
1770763,Not employed,
1770764,Employed Full Time,10/22/2018
1770788,Not employed,
1770809,Not employed,
1770851,Employed Full Time,4/30/2018
1770854,Employed Part Time,9/25/2017
1770865,Not employed,
1770885,Not employed,
1770891,Not employed,
1770903,Not employed,
1770904,Not employed,
1770918,Not employed,
1770919,Employed Part Time,1/1/2018
1770921,Not employed,
1770929,Employed Full Time,7/1/2011
1770933,Employed Full Time,5/9/2018
1770938,Not employed,
1771002,Employed Full Time,7/1/2017
1771015,Employed Part Time,4/3/2018
1771034,Not employed,
1771056,Not employed,
1771059,Not employed,
1771082,Not employed,
1771084,Not employed,
1771102,Not employed,
1771138,Employed Full Time,12/1/2017
1771144,Not employed,
1771145,Not employed,
1771210,Employed Full Time,8/27/2018
1771211,Not employed,
1771225,Not employed,
1771230,Not employed,
1771241,Not employed,
1771252,Employed Full Time,8/7/2018
1771254,Not employed,
1771268,Not employed,
1771273,Employed Part Time,3/15/2018
1771293,Employed Full Time,7/9/2018
1771294,Employed Full Time,3/1/2017
1771333,Not employed,
1771350,Not employed,
1771372,Employed Full Time,8/20/2018
1771387,Not employed,
1771432,Employed Full Time,6/18/2018
1771439,Employed Full Time,7/16/2018
1771467,Not employed,
1771468,Employed Full Time,5/22/2018
1771471,Not employed,
1771519,Not employed,
1771525,Not employed,
1771552,Not employed,
1771555,Employed Part Time,2/1/2018
1771568,Employed Full Time,11/20/2017
1771570,Not employed,
1771571,Not employed,
1771572,Employed Part Time,1/6/2017
1771576,Employed Full Time,9/19/2018
1771578,Employed Part Time,8/1/2015
1771579,Not employed,
1771580,Employed Full Time,5/15/2018
1771581,Employed Full Time,5/15/2018
1771588,Not employed,
1771593,Not employed,
1771600,Not employed,
1771602,Employed Full Time,5/21/2018
1771617,Employed Part Time,9/1/2017
1771619,Not employed,
1771621,Not employed,
1771640,Employed Full Time,7/1/2018
1771665,Employed Full Time,9/17/2018
1771712,Not employed,
1771717,Not employed,
1771738,Not employed,
1771739,Not employed,
1771746,Not employed,
1771774,Employed Full Time,6/15/2018
1771776,Employed Part Time,4/9/2017
1771805,Not employed,
1771810,Employed Full Time,7/2/2018
1771862,Employed Full Time,7/18/2018
1771865,Employed Full Time,11/1/2017
1771873,Not employed,
1771899,Employed Part Time,4/1/2018
1771915,Employed Part Time,1/16/2018
1771916,Not employed,
1771917,Employed Part Time,1/15/2018
1771929,Not employed,
1771934,Employed Full Time,7/26/2018
1771953,Not employed,
1771954,Not employed,
1771966,Employed Full Time,10/29/2018
1771983,Not employed,
1771988,Not employed,
1772020,Not employed,9/4/2018
1772032,Employed Full Time,3/1/2015
1772037,Not employed,
1772042,Employed Full Time,6/25/2018
1772076,Not employed,
1772078,Employed Full Time,7/2/2018
1772090,Not employed,
1772094,Employed Full Time,6/20/2018
1772096,Not employed,
1772107,Not employed,9/11/2017
1772134,Not employed,
1772148,Not employed,
1772152,Employed Full Time,7/17/2018
1772153,Employed Full Time,10/15/2018
1772195,Employed Full Time,3/1/2017
1772196,Not employed,
1772211,Not employed,
1772213,Employed Full Time,7/30/2018
1772257,Not employed,7/5/2018
1772286,Not employed,
1772291,Not employed,
1772346,Employed Full Time,8/1/2015
1772354,Not employed,
1772357,Employed Part Time,7/1/2013
1772363,Employed Full Time,11/1/1998
1772384,Not employed,
1772403,Employed Full Time,1/1/2018
1772407,Employed Full Time,11/5/2018
1772434,Not employed,
1772435,Not employed,
1772437,Not employed,
1772449,Not employed,
1772454,Employed Part Time,8/1/2017
1772456,Not employed,
1772457,Not employed,
1772469,Not employed,
1772471,Not employed,
1772473,Employed Part Time,9/1/2010
1772490,Not employed,
1772492,Not employed,
1772498,Not employed,
1772522,Not employed,
1772533,Not employed,6/1/2017
1772536,Not employed,
1772537,Employed Full Time,11/1/2011
1772548,Not employed,
1772549,Employed Part Time,9/25/2018
1772550,Not employed,
1772571,Not employed,
1772572,Not employed,
1772599,Employed Part Time,5/14/2018
1772612,Not employed,
1772617,Not employed,
1772619,Not employed,
1772623,Employed Full Time,1/7/2019
1772645,Not employed,
1772653,Employed Full Time,1/1/2018
1772703,Not employed,
1772711,Employed Full Time,8/1/2018
1772756,Not employed,
1772761,Not employed,
1772771,Not employed,
1772772,Employed Part Time,5/1/2016
1772786,Not employed,
1772792,Employed Part Time,9/1/2016
1772794,Not employed,
1772796,Employed Full Time,7/31/2018
1772797,Not employed,
1772798,Employed Full Time,8/20/2018
1772799,Employed Full Time,5/15/2018
1772800,Employed Full Time,6/26/2018
1772839,Not employed,
1772889,Employed Full Time,1/14/2019
1772897,Employed Part Time,11/1/2018
1772904,Employed Full Time,1/1/2018
1772944,Not employed,
1772964,Not employed,
1772965,Employed Part Time,8/15/2018
1772981,Not employed,8/27/2018
1772990,Not employed,
1773015,Employed Part Time,3/1/2014
1773016,Not employed,
1773017,Employed Part Time,1/1/2014
1773031,Employed Full Time,12/10/2018
1773032,Employed Full Time,12/10/2018
1773036,Not employed,
1773074,Employed Part Time,8/1/2018
1773079,Not employed,
1773091,Not employed,
1773099,Not employed,
1773107,Not employed,
1773122,Employed Part Time,8/28/2010
1773134,Employed Part Time,9/4/2018
1773135,Not employed,
1773138,Not employed,
1773141,Employed Full Time,1/14/2019
1773142,Employed Part Time,9/19/2017
1773143,Not employed,
1773144,Not employed,
1773147,Not employed,
1773149,Employed Part Time,1/1/2015
1773150,Not employed,
1773187,Not employed,
1773188,Not employed,
1773189,Not employed,
1773190,Employed Part Time,1/20/2018
1773199,Not employed,
1773205,Not employed,
1773255,Not employed,
1773257,Not employed,
1773268,Employed Full Time,10/1/2013
1773284,Not employed,
1773315,Not employed,
1773319,Not employed,
1773327,Not employed,
1773332,Not employed,
1773333,Not employed,
1773334,Not employed,
1773365,Employed Full Time,7/31/2018
1773424,Not employed,
1773444,Employed Full Time,1/1/2017
1773466,Not employed,
1773467,Not employed,
1773528,Employed Full Time,1/1/2015
1773529,Employed Full Time,1/1/2015
1773541,Not employed,
1773586,Employed Full Time,1/7/2019
1773605,Employed Part Time,1/1/2011
1773606,Not employed,
1773608,Employed Part Time,8/30/2017
1773610,Employed Part Time,10/19/2018
1773611,Not employed,
1773614,Not employed,
1773650,Employed Part Time,3/1/2018
1773667,Employed Full Time,10/15/2018
1773684,Employed Full Time,1/22/2018
1773687,Not employed,
1773703,Employed Full Time,3/1/2017
1773709,Not employed,
1773712,Not employed,
1773714,Employed Part Time,10/23/2018
1773749,Employed Part Time,3/1/2018
1773750,Employed Full Time,10/17/2018
1773751,Employed Part Time,12/1/2017
1773766,Not employed,
1773768,Employed Full Time,11/5/2018
1773772,Employed Part Time,9/2/2014
1773773,Not employed,
1773818,Not employed,
1773845,Not employed,
1773846,Not employed,
1773847,Not employed,
1773849,Not employed,
1773850,Employed Part Time,11/5/2018
1773856,Employed Part Time,1/1/2018
1773870,Not employed,
1773872,Not employed,
1773891,Employed Full Time,9/3/2018
1773899,Employed Full Time,11/13/2018
1773900,Not employed,
1773904,Not employed,
1773905,Not employed,
1773938,Not employed,
1773944,Not employed,
1773962,Not employed,
1773979,Not employed,
1774000,Not employed,
1774010,Employed Full Time,1/7/2019
1774032,Employed Part Time,12/1/2005
1774034,Not employed,
1774035,Not employed,
1774043,Employed Part Time,4/1/2018
1774061,Not employed,
1774063,Employed Full Time,11/26/2018
1774064,Not employed,
1774065,Employed Part Time,10/1/2017
1774066,Not employed,
1774069,Not employed,
1774070,Not employed,
1774102,Not employed,
1774105,Not employed,
1774111,Not employed,
1774158,Employed Part Time,11/1/2018
1774171,Not employed,
1774181,Not employed,
1774210,Employed Full Time,12/11/2017
1774264,Employed Full Time,1/7/2019
1774275,Not employed,
1774298,Not employed,
1774300,Not employed,
1774323,Employed Part Time,1/1/2005
1774325,Employed Part Time,5/1/2011
1774335,Employed Full Time,8/1/2013
1774348,Employed Part Time,9/1/2014
1774349,Not employed,
1774365,Not employed,
1774370,Not employed,
1774372,Not employed,
1774376,Not employed,
1774380,Not employed,
1774400,Not employed,
1774418,Not employed,
1774464,Not employed,
1774487,Not employed,
1774517,Not employed,
1774519,Not employed,
1774546,Not employed,
1774547,Not employed,
1774559,Not employed,
1774572,Employed Part Time,9/1/2017
1774591,Employed Part Time,6/1/2018
1774594,Not employed,
1774595,Not employed,
1774600,Not employed,
1774601,Not employed,
1774638,Not employed,
1774665,Employed Part Time,1/2/2019
1774671,Not employed,
1774721,Employed Part Time,3/28/2017
1774723,Not employed,
1774726,Not employed,
1774730,Not employed,
1774731,Not employed,
1774958,Employed Part Time,12/12/2018
18100030,Employed Full Time,12/12/2016
18100055,Employed Full Time,1/2/2018
18100090,Employed Full Time,9/26/2016
18100099,Employed Full Time,5/16/2016
18100126,Employed Full Time,10/1/2018
18100129,Employed Part Time,6/18/2018
18100130,Employed Full Time,2/9/2016
18100180,Not employed,10/17/2016
18100181,Employed Full Time,
18100198,Employed Full Time,12/12/2011
1810021,Not employed,
18100282,Not employed,
18100286,Employed Full Time,10/18/2016
18100319,Employed Full Time,8/27/2018
18100355,Employed Full Time,6/2/2009
18100360,Not employed,10/24/2016
1810039,Employed Full Time,5/31/2015
18100402,Not employed,
18100478,Employed Full Time,6/1/2013
18100599,Employed Full Time,1/16/2017
18100734,Employed Part Time,12/1/2018
18100932,Not employed,
18101031,Employed Full Time,1/18/2017
18101059,Employed Full Time,6/2/2009
18101069,Employed Part Time,1/1/2007
18101081,Employed Full Time,1/23/2017
18101161,Employed Part Time,8/15/2016
18101385,Employed Full Time,6/4/2018
18101401,Employed Part Time,12/5/2016
18101514,Not employed,
18101761,Employed Part Time,11/1/2006
18101767,Not employed,
18101821,Employed Full Time,9/11/2017
18101828,Employed Full Time,1/17/2018
18102029,Employed Full Time,4/1/2016
18102146,Employed Full Time,5/20/2016
18102178,Employed Full Time,4/1/2013
18102402,Employed Full Time,9/20/2013
18102450,Employed Part Time,10/1/2017
18102463,Employed Full Time,5/8/2017
18102474,Employed Full Time,3/4/2017
18102527,Not employed,
18102544,Not employed,
18102621,Employed Full Time,4/16/2017
18102657,Employed Full Time,5/1/2016
18102754,Employed Full Time,7/1/2016
18102811,Not employed,2/1/2017
18102835,Employed Full Time,10/2/2017
18102908,Not employed,
18103056,Not employed,
18103115,Employed Full Time,1/26/2017
18103135,Employed Part Time,4/1/2017
18103187,Employed Part Time,1/11/2017
18103194,Employed Full Time,10/1/2016
18103201,Employed Full Time,8/3/2017
18103235,Employed Full Time,8/1/2015
18103266,Not employed,8/7/2017
18103273,Not employed,
18103286,Employed Full Time,2/24/2017
18103401,Not employed,
18103402,Employed Part Time,5/5/2018
18103403,Employed Full Time,8/7/2016
18103434,Employed Part Time,10/2/2017
18103438,Employed Full Time,4/1/2016
18103521,Not employed,
18103535,Employed Part Time,5/1/2009
