,FinCap_Budget,FinCap_Goals,FinCap_EmergencyFund,FinCap_AutoDeposit,FinCap_IncomeExpenses,FinCap_LateFee
12799,Yes,Somewhat confident,No,No,No,Yes
12800,Yes,Somewhat confident,No,Yes,No,No
12801,,,,,,
12802,No,Somewhat confident,No,No,No,Yes
12803,Yes,Very confident,No,No,No,No
12804,No,Somewhat confident,No,No,No,Yes
12805,No,Very confident,No,No,No,Yes
12806,Yes,Very confident,No,Yes,Yes,Yes
12807,No,Not at all confident,No,Yes,No,Yes
12808,Yes,Very confident,No,Yes,No,Yes
12809,Yes,Somewhat confident,No,Yes,Yes,No
12810,No,Very confident,No,No,No,Yes
12811,No,Not at all confident,No,No,No,No
12812,,,,,,
12813,Yes,Very confident,No,Yes,No,No
12814,Yes,Very confident,No,Yes,No,No
12815,No,Very confident,No,No,No,Yes
12816,No,Very confident,No,No,No,Yes
12817,,,,,,
12818,,,,,,
12819,,,,,,
12820,,,,,,
12821,,,,,,
12822,No,Somewhat confident,No,No,No,Yes
12823,Yes,Very confident,No,Yes,No,No
12824,Yes,Somewhat confident,No,No,No,Yes
12825,,,,,,
12826,Yes,Very confident,No,Yes,No,No
12827,No,Very confident,No,No,Yes,No
12828,,,,,,
12829,No,Very confident,No,Yes,Yes,No
12830,,,,,,
12831,,,,,,
12832,,,,,,
12833,No,Somewhat confident,No,No,No,Yes
12834,No,Not at all confident,No,No,No,No
12835,,,,,,
12836,Yes,Not at all confident,No,Yes,No,No
12837,,,,,,
12838,No,Very confident,No,No,No,Yes
12839,No,Somewhat confident,No,No,No,No
12840,,,,,,
12841,Yes,Somewhat confident,No,No,Yes,No
12842,No,Very confident,No,No,No,No
12843,Yes,Very confident,No,Yes,No,Yes
12844,Yes,Very confident,No,No,Yes,No
12845,Yes,Very confident,No,Yes,No,Yes
12846,,,,,,
12847,Yes,Somewhat confident,No,Yes,Yes,No
12848,,,,,,
12849,No,Somewhat confident,No,No,No,Yes
12850,No,Not at all confident,No,No,No,Yes
12851,,,,,,
12852,No,Not at all confident,No,No,No,Yes
12853,,,,,,
12854,No,Not at all confident,No,No,No,Yes
12855,,,,,,
12856,,,,,,
12857,,,,,,
12858,,,,,,
12859,,,,,,
12860,No,Somewhat confident,No,No,Yes,Yes
12861,Yes,Very confident,No,Yes,No,No
12862,,,,,,
12863,,,,,,
12864,,,,,,
12865,,,,,,
12866,No,,No,,No,
12867,No,Somewhat confident,No,Yes,No,Yes
12868,,,,,,
12869,Yes,Very confident,No,Yes,No,Yes
12870,,,,,,
12871,,,,,,
12872,Yes,Somewhat confident,No,Yes,Yes,No
12873,No,Very confident,No,No,No,Yes
12874,No,Very confident,No,No,No,Yes
12875,,,,,,
12876,No,Somewhat confident,No,No,No,No
12877,Yes,Very confident,No,No,No,No
12878,No,Somewhat confident,No,No,No,Yes
12879,,,,,,
12880,No,Somewhat confident,No,Yes,No,Yes
12881,Yes,Somewhat confident,No,Yes,No,No
12882,No,Somewhat confident,No,Yes,No,Yes
12883,,,,,,
12884,Yes,Somewhat confident,No,No,No,Yes
12885,,,,,,
12886,No,Very confident,No,Yes,No,Yes
12887,No,Very confident,No,No,Yes,No
12888,Yes,Somewhat confident,No,Yes,No,Yes
12889,No,Very confident,No,No,No,No
12890,Yes,Very confident,No,Yes,No,No
12891,No,Somewhat confident,No,No,No,Yes
12892,No,Very confident,No,Yes,No,Yes
12893,,,,,,
12894,Yes,Very confident,No,Yes,No,No
12895,No,Somewhat confident,No,No,Yes,No
12896,No,Somewhat confident,No,No,No,No
12897,No,Somewhat confident,No,No,No,Yes
12898,No,Very confident,No,No,Yes,No
12899,No,Very confident,No,No,No,Yes
12900,Yes,Very confident,No,No,No,Yes
12901,No,Very confident,No,Yes,No,Yes
12902,Yes,Very confident,No,Yes,No,No
12903,No,Very confident,No,No,No,No
12904,No,Not at all confident,No,No,No,Yes
12905,No,Somewhat confident,No,No,No,Yes
12906,Yes,Somewhat confident,No,Yes,No,Yes
12907,Yes,Not at all confident,No,No,No,No
12908,No,Very confident,No,Yes,No,Yes
12909,No,Very confident,No,No,Yes,No
12910,No,Somewhat confident,No,No,No,Yes
12911,No,Not at all confident,No,No,No,Yes
12912,Yes,Somewhat confident,No,No,No,Yes
12913,No,Very confident,No,No,No,Yes
12914,No,Somewhat confident,No,No,No,Yes
12915,Yes,Very confident,No,Yes,No,Yes
12916,No,Very confident,No,No,No,No
12917,Yes,Very confident,No,No,No,No
12918,No,Very confident,No,No,No,No
12919,Yes,Somewhat confident,No,No,No,No
12920,Yes,Very confident,No,Yes,No,Yes
12921,No,Somewhat confident,No,No,Yes,No
12922,No,Very confident,No,No,No,Yes
12923,No,Very confident,No,No,Yes,Yes
12924,No,Very confident,No,No,No,No
12925,Yes,Very confident,No,Yes,No,No
12926,No,Very confident,Yes,Yes,No,Yes
12927,Yes,Very confident,No,No,No,Yes
12928,No,Not at all confident,No,No,No,Yes
12929,No,Very confident,No,No,No,No
12930,No,Very confident,No,No,No,No
12931,,,,,,
12932,No,Somewhat confident,No,No,No,No
12933,No,Very confident,No,No,No,No
12934,No,Very confident,No,Yes,Yes,No
12935,No,Somewhat confident,No,Yes,No,No
12936,,,,,,
12937,,,,,,
12938,Yes,Very confident,Yes,Yes,Yes,No
12939,Yes,Very confident,No,No,Yes,No
12940,No,Somewhat confident,No,Yes,No,Yes
12941,Yes,Somewhat confident,No,No,No,No
12942,Yes,Very confident,No,Yes,No,Yes
12943,No,Very confident,No,No,Yes,Yes
12944,Yes,Very confident,No,No,Yes,No
12945,,,,,,
12946,Yes,Not at all confident,No,Yes,No,Yes
12947,,,,,,
12948,,,,,,
12949,Yes,Very confident,Yes,Yes,Yes,No
12950,,,,,,
12951,Yes,Very confident,Yes,No,Yes,Yes
12952,,,,,,
12953,,,,,,
12954,Yes,Very confident,No,No,Yes,No
12955,Yes,Somewhat confident,No,No,Yes,No
12956,Yes,Somewhat confident,No,No,Yes,No
12957,Yes,Very confident,No,Yes,Yes,No
12958,Yes,Very confident,No,No,Yes,No
12959,Yes,Very confident,No,No,Yes,No
12960,Yes,Very confident,No,Yes,Yes,No
12961,Yes,Very confident,Yes,Yes,Yes,No
12962,Yes,Somewhat confident,No,No,Yes,Yes
12963,No,Somewhat confident,No,No,Yes,No
12964,Yes,Not at all confident,No,Yes,Yes,Yes
12965,No,Somewhat confident,No,No,Yes,No
12966,Yes,Very confident,No,Yes,Yes,No
12967,Yes,Very confident,No,Yes,Yes,No
12968,Yes,Very confident,No,Yes,Yes,No
12969,No,Very confident,No,No,No,Yes
12970,Yes,Very confident,No,Yes,Yes,No
12971,Yes,Very confident,No,Yes,Yes,Yes
12972,Yes,Somewhat confident,No,Yes,Yes,Yes
12973,Yes,Somewhat confident,No,No,Yes,No
12974,Yes,Very confident,No,No,Yes,No
12975,No,Somewhat confident,No,No,No,Yes
12976,Yes,Very confident,No,Yes,Yes,No
12977,Yes,Very confident,No,Yes,Yes,No
12978,Yes,Somewhat confident,No,No,Yes,No
12979,Yes,Very confident,No,No,Yes,No
12980,Yes,Very confident,No,No,Yes,No
12981,Yes,Somewhat confident,No,No,Yes,No
12982,Yes,Very confident,No,Yes,Yes,No
12983,Yes,Somewhat confident,No,No,No,No
12984,No,Not at all confident,No,No,No,Yes
12985,Yes,Very confident,No,No,Yes,No
12986,Yes,Somewhat confident,No,No,Yes,No
12987,Yes,Very confident,No,No,Yes,No
12988,Yes,Very confident,No,No,Yes,No
12989,Yes,Not at all confident,No,No,Yes,No
12990,Yes,Somewhat confident,No,No,Yes,No
12991,Yes,Somewhat confident,No,No,Yes,No
12992,Yes,Very confident,No,Yes,Yes,No
12993,Yes,Not at all confident,No,No,Yes,No
12994,Yes,Somewhat confident,No,No,Yes,No
12995,Yes,Somewhat confident,No,Yes,Yes,No
12996,Yes,Very confident,No,Yes,Yes,No
12997,Yes,Somewhat Confident,No,No,No,Yes
12998,Yes,Very Confident,No,No,Yes,No
12999,Yes,Very Confident,Yes,Yes,No,Yes
13000,Yes,Somewhat Confident,Yes,No,No,Yes
13001,Yes,Somewhat Confident,No,Yes,Yes,No
13002,Yes,Somewhat Confident,No,No,No,Yes
13003,Yes,Somewhat Confident,No,No,No,Yes
13004,Yes,Somewhat Confident,No,No,No,No
13005,Yes,Very Confident,Yes,Yes,Yes,Yes
13006,Yes,Very Confident,No,Yes,Yes,Yes
13007,No,Very Confident,No,No,No,No
13008,No,Somewhat Confident,No,No,No,No
13009,No,Somewhat Confident,No,No,No,No
13010,Yes,Very Confident,Yes,Yes,No,Yes
13011,Yes,Very Confident,No,No,Yes,No
13012,Yes,Very Confident,Yes,Yes,Yes,Yes
13013,,,,,,
13014,Yes,Very Confident,Yes,Yes,Yes,Yes
13015,Yes,Very Confident,Yes,Yes,Yes,Yes
13016,Yes,Very Confident,No,Yes,No,No
13017,No,Somewhat Confident,No,No,No,Yes
13018,Yes,Very Confident,No,No,No,No
13019,,,,,,
13020,Yes,Very Confident,No,No,Yes,Yes
13021,Yes,Very Confident,No,Yes,Yes,Yes
13022,Yes,Very Confident,No,No,Yes,Yes
13023,,,,,,
13024,Yes,Very Confident,No,Yes,No,Yes
13025,Yes,Very Confident,No,No,Yes,No
13026,Yes,Very Confident,No,No,Yes,Yes
13027,Yes,Very Confident,No,No,No,Yes
13028,Yes,Very Confident,Yes,Yes,Yes,Yes
13029,Yes,Very Confident,No,Yes,Yes,Yes
13030,Yes,Very Confident,Yes,No,Yes,Yes
13031,Yes,Somewhat Confident,No,Yes,Yes,Yes
13032,Yes,Somewhat Confident,No,Yes,Yes,No
13033,,,,,,
13034,,,,,,
13035,Yes,Very Confident,No,Yes,No,Yes
13036,Yes,Very Confident,No,Yes,Yes,Yes
13037,Yes,Very Confident,No,Yes,Yes,Yes
13038,No,Very Confident,No,No,Yes,No
13039,Yes,Very Confident,Yes,No,Yes,Yes
13040,Yes,Very Confident,No,Yes,Yes,No
13041,Yes,Very Confident,No,Yes,No,No
13042,Yes,Somewhat Confident,Yes,Yes,Yes,Yes
13043,No,Not at all confident,No,No,No,No
13044,No,Very Confident,No,No,No,No
13045,Yes,Very Confident,Yes,No,Yes,Yes
13046,Yes,Very Confident,No,Yes,Yes,Yes
13047,No,Very Confident,No,No,No,No
13048,No,Very Confident,No,No,No,No
13049,Yes,Very Confident,No,No,No,Yes
13050,Yes,Very Confident,No,No,Yes,Yes
13051,Yes,Very Confident,No,No,Yes,Yes
13052,No,Not at all confident,No,No,No,Yes
13053,No,Not at all confident,No,No,No,No
13054,No,Not at all confident,No,Yes,No,No
13055,No,Not at all confident,No,Yes,No,Yes
13056,No,Somewhat Confident,No,No,No,No
13057,No,Very Confident,No,No,No,No
13058,No,Somewhat Confident,No,No,No,No
13059,Yes,Very Confident,No,Yes,No,Yes
13060,No,Somewhat Confident,No,Yes,No,Yes
13061,No,Somewhat Confident,No,No,No,No
13062,Yes,Very Confident,No,Yes,Yes,Yes
13063,No,Not at all confident,No,No,No,No
13064,No,Not at all confident,No,No,Yes,Yes
13065,No,Very Confident,No,No,No,No
13066,Yes,Very Confident,No,No,No,Yes
13067,Yes,Very Confident,No,Yes,No,Yes
13068,No,Somewhat Confident,No,No,No,No
13069,No,Somewhat Confident,No,No,No,No
13070,No,Very Confident,No,No,No,Yes
13071,Yes,Somewhat Confident,No,No,No,No
13072,No,Very Confident,No,No,No,No
13073,No,Very Confident,No,No,No,No
13074,No,Somewhat Confident,No,No,No,No
13075,No,Somewhat Confident,No,No,No,No
13076,No,Somewhat Confident,No,No,No,No
13077,No,Somewhat Confident,No,No,No,No
13078,No,Somewhat Confident,No,No,No,No
13079,No,Very Confident,No,No,No,No
13080,Yes,Very Confident,No,No,No,No
13081,Yes,Very Confident,No,Yes,No,Yes
13082,No,Somewhat Confident,No,No,No,No
13083,No,Somewhat Confident,No,No,No,Yes
13084,Yes,Somewhat Confident,No,No,No,No
13085,No,Very Confident,No,No,No,No
13086,No,Very Confident,No,No,No,No
13087,No,Somewhat Confident,No,No,No,No
13088,Yes,Somewhat Confident,No,No,No,No
13089,No,Very Confident,No,Yes,No,Yes
13090,No,Very Confident,No,No,No,No
13091,No,Very Confident,No,No,No,No
13092,No,Very Confident,No,No,No,No
13093,No,Somewhat Confident,No,No,No,No
13094,No,Somewhat Confident,No,Yes,No,No
13095,No,Very Confident,No,No,No,
13096,Yes,Very Confident,No,No,Yes,Yes
13097,No,Very Confident,No,No,No,No
13098,Yes,Very Confident,No,Yes,No,No
13099,No,Very Confident,No,No,No,No
13100,No,Very Confident,No,No,Yes,
13101,Yes,Very Confident,No,No,Yes,
13102,No,Somewhat Confident,No,Yes,Yes,No
13103,No,Very Confident,Yes,Yes,Yes,Yes
13104,No,Very Confident,No,No,No,Yes
13105,No,Very Confident,Yes,Yes,Yes,Yes
13106,Yes,Somewhat Confident,No,No,Yes,No
13107,Yes,Very Confident,No,Yes,Yes,Yes
13108,No,Somewhat Confident,No,No,Yes,Yes
13109,,,,,,
13110,Yes,Somewhat Confident,No,No,Yes,Yes
13111,No,Very Confident,No,Yes,Yes,Yes
13112,Yes,Very Confident,No,No,Yes,No
13113,Yes,Very Confident,Yes,Yes,Yes,Yes
13114,No,Somewhat Confident,No,No,Yes,No
13115,Yes,Very Confident,No,Yes,No,No
13116,No,Very Confident,No,No,No,No
13117,No,Very Confident,No,No,No,No
13118,,,,,,
13119,Yes,Somewhat Confident,No,No,Yes,No
13120,Yes,Somewhat Confident,No,Yes,No,No
13121,No,Very Confident,No,No,Yes,Yes
13122,Yes,Very Confident,Yes,No,Yes,Yes
13123,Yes,Very Confident,Yes,Yes,Yes,Yes
13124,Yes,Very Confident,Yes,No,Yes,Yes
13125,No,Somewhat Confident,No,Yes,No,No
13126,Yes,Very Confident,Yes,Yes,Yes,Yes
13127,Yes,Very Confident,Yes,No,Yes,Yes
13128,Yes,Very Confident,No,No,No,
13129,No,Very Confident,No,No,No,Yes
13130,Yes,Somewhat Confident,No,No,No,Yes
13131,No,Very Confident,No,No,No,Yes
13132,Yes,Somewhat Confident,No,Yes,Yes,Yes
13133,Yes,Very Confident,No,Yes,No,No
13134,Yes,Very Confident,Yes,No,Yes,Yes
13135,Yes,Very Confident,No,No,No,No
13136,Yes,Very Confident,No,No,No,Yes
13137,,,,,,
13138,Yes,Very Confident,No,Yes,Yes,Yes
13139,Yes,Very Confident,No,No,No,No
13140,No,Very Confident,Yes,Yes,Yes,Yes
13141,No,Very Confident,Yes,No,No,Yes
13142,Yes,Somewhat Confident,No,No,No,No
13143,Yes,Very Confident,No,No,No,Yes
13144,No,Very Confident,No,No,No,Yes
13145,No,Somewhat Confident,No,No,No,Yes
13146,No,Somewhat Confident,No,No,Yes,Yes
13147,No,Somewhat Confident,No,No,Yes,Yes
13148,Yes,Very Confident,Yes,Yes,No,Yes
13149,No,Not at all confident,No,Yes,Yes,No
13150,No,Somewhat Confident,No,No,Yes,Yes
13151,Yes,Very Confident,No,No,No,No
13152,Yes,Somewhat Confident,No,No,No,No
13153,Yes,Somewhat Confident,No,No,No,Yes
13154,Yes,Very Confident,No,No,No,Yes
13155,,,,,,
13156,Yes,Very Confident,Yes,Yes,No,Yes
13157,Yes,Somewhat Confident,Yes,Yes,Yes,Yes
13158,No,Very Confident,No,No,No,Yes
13159,No,Very Confident,No,No,Yes,Yes
13160,Yes,Somewhat Confident,No,Yes,No,Yes
13161,,,,,,
13162,No,Somewhat Confident,No,No,No,No
13163,Yes,Very Confident,No,No,No,Yes
13164,,,,,,
13165,,,,,,
13166,,,,,,
13167,,,,,,
13168,,,,,,
13169,,,,,,
13170,Yes,Somewhat Confident,No,Yes,Yes,Yes
13171,,,,,,
13172,No,Very Confident,Yes,Yes,Yes,Yes
13173,Yes,Very Confident,No,No,No,No
13174,Yes,Very Confident,No,No,No,No
13175,,,,,,
13176,Yes,Very Confident,No,Yes,Yes,No
13177,,,,,,
13178,,,,,,
13179,Yes,Somewhat Confident,No,No,No,Yes
13180,No,Somewhat Confident,No,Yes,Yes,Yes
13181,Yes,Very Confident,Yes,No,Yes,No
13182,No,Very Confident,No,No,No,No
13183,,,,,,
13184,,,,,,
13185,Yes,Not at all confident,No,No,Yes,No
13186,Yes,Very Confident,No,Yes,No,Yes
13187,,,,,,
13188,No,Very Confident,No,No,No,Yes
13189,,,,,,
13190,,,,,,
13191,,,,,,
13192,,,,,,
13193,,,,,,
13194,Yes,Somewhat Confident,No,No,Yes,No
13195,,,,,,
13196,Yes,Very Confident,No,Yes,Yes,No
13197,,,,,,
13198,,,,,,
13199,,,,,,
13200,,,,,,
13201,,,,,,
13202,,,,,,
13203,,,,,,
13204,,,,,,
13205,,,,,,
13206,,,,,,
13207,,,,,,
13208,,,,,,
13209,,,,,,
13210,,,,,,
13211,,,,,,
13212,,,,,,
13213,No,Not at all confident,No,No,No,No
13214,,,,,,
13215,,,,,,
13216,,,,,,
13217,,,,,,
13218,,,,,,
13219,,,,,,
13220,Yes,Very Confident,No,Yes,Yes,No
13221,,,,,,
13222,,,,,,
13223,,,,,,
13224,,,,,,
13225,,,,,,
13226,,,,,,
13227,,,,,,
13228,,,,,,
13229,Yes,Very Confident,No,Yes,Yes,No
13230,,,,,,
13231,,,,,,
13232,,,,,,
13233,No,Very Confident,No,No,Yes,No
13234,,,,,,
13235,,,,,,
13236,,,,,,
13237,Yes,Somewhat Confident,No,No,No,No
13238,No,Very Confident,No,No,No,No
13239,Yes,Very Confident,No,No,No,Yes
13240,,,,,,
13241,,,,,,
13242,,,,,,
13243,,,,,,
13244,No,Very Confident,No,No,Yes,No
13245,No,Very Confident,No,No,No,Yes
13246,,,,,,
13247,,,,,,
13248,,,,,,
13249,,,,,,
13250,,,,,,
13251,,,,,,
13252,,,,,,
13253,,,,,,
13254,,,,,,
13255,No,Very Confident,No,No,No,No
13256,Yes,Very Confident,No,Yes,Yes,No
13257,,,,,,
13258,,,,,,
13259,,,,,,
13260,,,,,,
13261,,,,,,
13262,,,,,,
13263,Yes,Very Confident,Yes,Yes,Yes,No
13264,,,,,,
13265,,,,,,
13266,,,,,,
13267,Yes,Very Confident,No,No,No,No
13268,,,,,,
13269,,,,,,
13270,,,,,,
13271,Yes,Very Confident,No,No,No,Yes
13272,,,,,,
13273,,,,,,
13274,,,,,,
13275,Yes,Very Confident,Yes,Yes,Yes,No
13276,,,,,,
13277,No,Very Confident,No,Yes,Yes,Yes
13278,,,,,,
13279,,,,,,
13280,,,,,,
13281,,,,,,
13282,,,,,,
13283,Yes,Very Confident,No,No,Yes,No
13284,,,,,,
13285,Yes,Very Confident,No,Yes,Yes,No
13286,,,,,,
13287,No,Very Confident,No,Yes,Yes,No
13288,,,,,,
13289,,,,,,
13290,,,,,,
13291,,,,,,
13292,,,,,,
13293,,,,,,
13294,,,,,,
13295,,,,,,
13296,,,,,,
13297,Yes,Very Confident,No,No,Yes,No
13298,,,,,,
13299,,,,,,
13300,,,,,,
13301,,,,,,
13302,Yes,Very Confident,No,No,No,No
13303,,,,,,
13304,,,,,,
13305,,,,,,
13306,,,,,,
13307,Yes,Very Confident,No,Yes,Yes,No
13308,,,,,,
13309,,,,,,
13310,No,Very Confident,No,Yes,Yes,No
13311,,,,,,
13312,,,,,,
13313,,,,,,
13314,,,,,,
13315,,,,,,
13316,,,,,,
13317,Yes,Very Confident,Yes,Yes,Yes,No
13318,,,,,,
13319,,,,,,
13320,,,,,,
13321,Yes,Very Confident,No,Yes,No,No
13322,,,,,,
13323,,,,,,
13324,,,,,,
13325,,,,,,
13326,,,,,,
13327,Yes,Somewhat Confident,No,Yes,Yes,Yes
13328,Yes,Very Confident,No,Yes,Yes,No
13329,,,,,,
13330,Yes,Very Confident,Yes,Yes,Yes,No
13331,No,Somewhat Confident,No,Yes,No,Yes
13332,,,,,,
13333,Yes,Somewhat Confident,No,No,No,Yes
13334,,,,,,
13335,No,Very Confident,Yes,Yes,Yes,Yes
13336,,,,,,
13337,,,,,,
13338,Yes,Very Confident,Yes,Yes,Yes,No
13339,,,,,,
13340,,,,,,
13341,Yes,Very Confident,No,No,No,Yes
13342,,,,,,
13343,,,,,,
13344,,,,,,
13345,No,Very Confident,Yes,No,No,Yes
13346,,,,,,
13347,,,,,,
13348,,,,,,
13349,,,,,,
13350,,,,,,
13351,,,,,,
13352,,,,,,
13353,,,,,,
13354,,,,,,
13355,,,,,,
13356,,,,,,
13357,,,,,,
13358,,,,,,
13359,,,,,,
13360,,,,,,
13361,,,,,,
13362,,,,,,
13363,,,,,,
13364,,,,,,
13365,,,,,,
13366,,,,,,
13367,No,Very Confident,No,No,Yes,No
13368,,,,,,
13369,,,,,,
13370,,,,,,
13371,,,,,,
13372,,,,,,
13373,,,,,,
13374,Yes,Very Confident,Yes,No,Yes,No
13375,,,,,,
13376,,,,,,
13377,,,,,,
13378,,,,,,
13379,Yes,Very Confident,No,No,No,No
13380,No,Somewhat Confident,Yes,No,Yes,No
13381,,,,,,
13382,,,,,,
13383,Yes,Very Confident,No,No,No,No
13384,,,,,,
13385,,,,,,
13386,Yes,Very Confident,No,Yes,Yes,No
13387,,,,,,
13388,No,Very Confident,No,No,No,No
13389,No,Very Confident,No,No,No,No
13390,,,,,,
13391,Yes,Very Confident,Yes,No,Yes,No
13392,Yes,Very Confident,Yes,Yes,Yes,No
13393,,,,,,
13394,No,Very Confident,No,No,No,No
13395,,,,,,
13396,,,,,,
13397,,,,,,
13398,Yes,Very Confident,No,No,No,No
13399,,,,,,
13400,,,,,,
13401,,,,,,
13402,,,,,,
13403,,,,,,
13404,Yes,Very Confident,No,No,Yes,No
13405,Yes,Very Confident,Yes,No,No,Yes
13406,,,,,,
13407,No,Very Confident,No,No,No,No
13408,,,,,,
13409,,,,,,
13410,,,,,,
13411,Yes,Somewhat Confident,No,No,Yes,Yes
13412,,,,,,
13413,No,Somewhat Confident,No,No,No,Yes
13414,Yes,Very Confident,Yes,Yes,Yes,No
13415,No,Very Confident,No,No,Yes,No
13416,,,,,,
13417,No,Not at all confident,No,No,No,No
13418,,,,,,
13419,,,,,,
13420,,,,,,
13421,No,Somewhat Confident,No,No,No,No
13422,,,,,,
13423,,,,,,
13424,No,Somewhat Confident,No,No,No,No
13425,,,,,,
13426,No,Very Confident,No,No,No,No
13427,No,Very Confident,No,No,No,No
13428,,,,,,
13429,,,,,,
13430,Yes,Very Confident,Yes,No,Yes,No
13431,,,,,,
13432,No,Somewhat Confident,No,No,No,No
13433,Yes,Very Confident,Yes,Yes,Yes,No
13434,No,Somewhat Confident,No,No,No,No
13435,Yes,Very Confident,No,No,Yes,Yes
13436,No,Very Confident,No,No,No,Yes
13437,No,Somewhat Confident,No,No,Yes,No
13438,Yes,Very Confident,No,No,Yes,No
13439,Yes,Very Confident,No,No,Yes,No
13440,No,Very Confident,No,No,Yes,Yes
13441,No,Very Confident,No,No,No,Yes
13442,Yes,Very Confident,No,No,Yes,No
13443,No,Not at all confident,No,No,No,No
13444,No,Very Confident,No,No,Yes,No
13445,No,Very Confident,No,Yes,No,No
13446,Yes,Very Confident,No,No,Yes,No
13447,No,Very Confident,No,No,No,Yes
13448,,,,,,
13449,,,,,,
13450,,,,,,
13451,Yes,Very Confident,No,No,No,No
13452,,,,,,
13453,,,,,,
13454,,,,,,
13455,,,,,,
13456,,,,,,
13457,,,,,,
13458,,,,,,
13459,,,,,,
13460,,,,,,
13461,,,,,,
13462,,,,,,
13463,,,,,,
13464,,,,,,
13465,,,,,,
13466,,,,,,
13467,,,,,,
13468,,,,,,
13469,,,,,,
13470,No,Somewhat Confident,No,No,No,Yes
13471,,,,,,
13472,,,,,,
13473,,,,,,
13474,,,,,,
13475,,,,,,
13476,,,,,,
13477,,,,,,
13478,,,,,,
13479,,,,,,
13480,,,,,,
13481,No,Not at all confident,No,No,No,Yes
13482,,,,,,
13483,,,,,,
13484,,,,,,
13485,,,,,,
13486,,,,,,
13487,,,,,,
13488,,,,,,
13489,,,,,,
13490,,,,,,
13491,,,,,,
13492,,,,,,
13493,,,,,,
13494,,,,,,
13495,,,,,,
13496,,,,,,
13497,,,,,,
13498,,,,,,
13499,,,,,,
13500,,,,,,
13501,,,,,,
13502,,,,,,
13503,,,,,,
13504,,,,,,
13505,Yes,Somewhat Confident,No,Yes,Yes,No
13506,,,,,,
13507,,,,,,
13508,,,,,,
13509,,,,,,
13510,,,,,,
13511,,,,,,
13512,,,,,,
13513,,,,,,
13514,,,,,,
13515,No,Somewhat Confident,Yes,No,Yes,Yes
13516,,,,,,
13517,,,,,,
13518,,,,,,
13519,,,,,,
13520,,,,,,
13521,,,,,,
13522,,,,,,
13523,,,,,,
13524,,,,,,
13525,,,,,,
13526,,,,,,
13527,,,,,,
13528,,,,,,
13529,,,,,,
13530,No,Somewhat Confident,No,No,No,Yes
13531,,,,,,
13532,,,,,,
13533,No,Not at all confident,No,No,No,No
13534,,,,,,
13535,,,,,,
13536,,,,,,
13537,Yes,Not at all confident,Yes,No,No,Yes
13538,,,,,,
13539,Yes,Somewhat Confident,No,No,Yes,No
13540,No,Somewhat Confident,No,No,Yes,No
13541,,,,,,
13542,,,,,,
13543,Yes,Somewhat Confident,No,No,No,Yes
13544,,,,,,
13545,,,,,,
13546,No,Somewhat Confident,No,No,No,No
13547,,,,,,
13548,,,,,,
13549,No,Very Confident,No,No,No,No
13550,,,,,,
13551,,,,,,
13552,No,Somewhat Confident,No,No,Yes,No
13553,,,,,,
13554,,,,,,
13555,,,,,,
13556,,,,,,
13557,,,,,,
13558,,,,,,
13559,,,,,,
13560,Yes,Somewhat Confident,Yes,No,No,No
13561,,,,,,
13562,,,,,,
13563,Yes,Somewhat Confident,No,No,No,Yes
13564,,,,,,
13565,,,,,,
13566,,,,,,
13567,,,,,,
13568,,,,,,
13569,,,,,,
13570,,,,,,
13571,,,,,,
13572,,,,,,
13573,,,,,,
13574,Yes,Somewhat Confident,No,No,Yes,No
13575,,,,,,
13576,,,,,,
13577,,,,,,
13578,,,,,,
13579,,,,,,
